MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction	0.0	0.1	0.2	0.30000000000000004	0.4	0.5	0.6000000000000001	0.7000000000000001	0.8	0.9
mof_13110	26.03689	16.36245	1495.53	3284.57	0.62732	0.0	0.0	0.0109808830223031	0.1880405097860719	0.4194924897587621	0.0092740100136549	0.008249886208466	0.0074533454710969	0.0058602639963586	0.3506486117432864
mof_13111	46.30717	34.23518	781.691	5309.82	0.83966	0.0	0.0	0.0012669428468004	0.1054377991392833	0.724088002252343	0.0071592325946185	0.0047661183284398	0.00309697140329	0.0030466958934963	0.1511382375417287
mof_13112	48.87564	35.38822	748.311	5558.41	0.84868	0.0	0.0	0.0014015480324074	0.0998444733796296	0.7376754195601853	0.0065827546296296	0.0052445023148148	0.0036711516203703	0.0025770399305555	0.1430031105324074
mof_13113	48.94617	36.12954	717.811	5026.95	0.8597	0.0	0.0	0.0005104841894377	0.0864740953353303	0.7664294038893118	0.0066073991312136	0.0046136212592585	0.0030147462508307	0.0020612003120695	0.1302890496325477
mof_13114	53.80938	38.91233	667.421	5629.26	0.8644	0.0	0.0	0.0015717455621301	0.0933801775147929	0.7616494082840238	0.0061376308602639	0.0036484410559854	0.0027594446973145	0.0020766954938552	0.128776456531634
mof_13115	52.65937	38.37201	655.158	5361.18	0.86786	0.0	0.0	0.0010442046641141	0.0882497969602042	0.7709711103376263	0.0060839424527207	0.0038650075414781	0.002936825617821	0.0023204548091425	0.1245286576168929
mof_13116	52.69124	39.62493	647.978	4988.26	0.87342	0.0	0.0	0.000180925888233	0.0776850532600583	0.7892439559445463	0.0063324060881561	0.0042442197947998	0.0029023527904048	0.0025781939073207	0.1168328923264808
mof_13117	55.9538	40.88938	594.432	6038.8	0.88604	0.0	0.0	0.0007366763196667	0.0738962556520855	0.802221460143271	0.0059124625311182	0.0038739013361784	0.002679977645684	0.001892496062592	0.108786770309404
mof_13118	56.23016	41.06979	631.246	6362.18	0.88254	0.0	0.0	0.0007430269775948	0.079148249758675	0.7928732916730175	0.0056647868719199	0.0041787329167301	0.0034293552812071	0.0028450947518162	0.1111174617690392
mof_13119	24.60429	16.80727	1443.51	3149.14	0.6172	0.0	4.5612114577631816e-05	0.0161466885604816	0.1728699142492246	0.4154807516876483	0.0106276226965882	0.008164568509396	0.0063856960408684	0.0058839627805145	0.3643951833607006
mof_1311	37.02509	36.5129	1358.43	3898.86	0.63392	0.0	0.0004226542688081	0.0156646238377007	0.165257819103973	0.4394547759932375	0.0105399408284023	0.0083474218089602	0.005837912087912	0.0053095942519019	0.349165257819104
mof_13120	22.77013	16.35465	1467.84	3035.47	0.60462	0.0	4.899078973153047e-05	0.0207231040564373	0.1810699588477366	0.3923672349598276	0.012100725063688	0.0075445816186556	0.0068097197726827	0.0060258671369782	0.3733098177542623
mof_13121	24.94767	17.21931	1414.08	3073.57	0.6281	0.0	0.0	0.0133187374566684	0.172322568874293	0.4331782521437694	0.0109469074986316	0.0079365079365079	0.0058839627805145	0.0055190658638934	0.3508939974457216
mof_13122	28.71107	19.79127	1288.68	3118.32	0.6389	0.0	0.0	0.0159259259259259	0.165962962962963	0.4445925925925927	0.0094074074074073	0.0074814814814814	0.0046296296296296	0.0038518518518518	0.3481481481481482
mof_13123	25.96875	15.18586	1467.99	3425.18	0.60822	0.0	0.000624349635796	0.0220256677072493	0.1703087062088102	0.403780783905654	0.0105098855359	0.008394033992369	0.0064862989941033	0.0046479361775927	0.3732223378425252
mof_13124	26.98159	18.35169	1369.12	3167.52	0.62642	0.0	0.0005376344086021	0.0183154121863799	0.1648387096774193	0.4333691756272403	0.0103225806451612	0.0078494623655913	0.0063799283154121	0.0053046594982078	0.3530824372759857
mof_13125	15.88868	10.44358	1361.95	1800.44	0.38712	0.0	0.0024784954074938	0.0414054526898964	0.2579093162268552	0.1261116780871847	0.0144335909024639	0.0125382708849686	0.0072896923749817	0.0062691354424843	0.5315643679836712
mof_13126	24.4473	15.59539	1575.5	4113.38	0.59744	0.0	0.0	0.0191523696279938	0.206769152369628	0.3571853235943605	0.0125276031934771	0.008026159334126	0.0069644980465432	0.0061576354679802	0.383217258365891
mof_13127	23.55619	15.39712	1624.3	4069.37	0.58428	0.0	0.0	0.0189567206192821	0.2141537649542575	0.3363828289936665	0.0118314567206192	0.0087526389866291	0.0074771287825475	0.0058937368050668	0.3965517241379311
mof_13128	24.0245	16.52667	1543.98	4534.7	0.64016	0.0	0.0	0.0112345729632211	0.2247324613555291	0.392554020255033	0.0109885604165812	0.0084464307679691	0.0062733199393169	0.0055352822993972	0.3402353520029522
mof_13129	23.4886	17.29475	1546.22	4297.4	0.65724	0.0	0.0	0.0025070372976776	0.2280084447572133	0.4152005629838142	0.0120953553835327	0.0098082336382829	0.0080489092188599	0.0069493314567206	0.3173821252638987
mof_1312	24.32708	23.30083	1305.23	1655.91	0.4226	0.0002595155709342	0.0030276816608996	0.0282871972318339	0.122318339100346	0.2589100346020762	0.0096020761245674	0.0080449826989619	0.0045847750865051	0.0062283737024221	0.5587370242214533
mof_13130	26.97974	19.89456	1427.65	5084.18	0.69008	0.0	0.0	0.0064516129032258	0.1966973886328725	0.4720430107526883	0.0115591397849462	0.0078341013824884	0.0056067588325652	0.0052611367127496	0.2945468509984639
mof_13131	25.65975	19.18359	1426.24	5033.22	0.68506	0.0	0.0	0.0049768518518518	0.2021219135802469	0.4627700617283952	0.012307098765432	0.0080246913580246	0.0065586419753086	0.005787037037037	0.2974537037037038
mof_13132	25.4646	18.46013	1398.69	5757.78	0.73	0.0	0.0	0.0	0.205611559139785	0.5118279569892474	0.0132728494623655	0.0091733870967741	0.006518817204301	0.005141129032258	0.2484543010752688
mof_13133	29.51743	21.22131	1330.19	5123.86	0.7083	0.0	0.0	0.0071486928104575	0.1963082107843137	0.4925704656862746	0.0103145424836601	0.0072252859477124	0.0056423611111111	0.0046977124183006	0.27609272875817
mof_13134	28.44646	20.33471	1332.61	4848.0	0.71514	0.0	0.0	0.0032300420168067	0.1965861344537815	0.5030987394957984	0.0111869747899159	0.0087184873949579	0.0063813025210084	0.0052258403361344	0.2655724789915967
mof_13135	29.71295	22.13098	1266.76	5926.94	0.74948	0.0	0.0	0.0009103641456582	0.1877217553688142	0.5457749766573297	0.0119981325863678	0.0086134453781512	0.0053221288515406	0.0045751633986928	0.2350840336134454
mof_13136	22.85598	15.55619	1126.64	2466.63	0.58994	0.0	0.0	0.0181914251207729	0.185612922705314	0.379453502415459	0.01237922705314	0.0093599033816425	0.0067934782608695	0.0064160628019323	0.3817934782608697
mof_13137	29.78531	21.91328	1262.68	5762.6	0.74394	0.0	0.0	0.0023109243697478	0.1740896358543417	0.5519607843137256	0.0120681605975723	0.0078431372549019	0.0058356676003734	0.0044817927170868	0.2414098972922503
mof_13138	13.89409	9.12818	1873.47	2826.43	0.36026	0.0	0.0014247720364741	0.0399886018237082	0.2087765957446809	0.1003672745694022	0.0151025835866261	0.008611955420466	0.0079154002026342	0.0074721377912867	0.6103406788247214
mof_13139	33.77861	23.30035	1188.55	5273.1	0.74244	0.0	0.0	0.008495103636804	0.174296688466729	0.5489463303228487	0.0096543132980379	0.0068514481469947	0.0055884286653517	0.0037544551714592	0.2424132322917748
mof_1313	36.77682	36.20625	1408.22	3487.27	0.6175	0.0	8.571428571428571e-05	0.0207999999999999	0.1626285714285714	0.4164	0.0115428571428571	0.0069428571428571	0.0057714285714285	0.0054	0.3704285714285715
mof_13140	33.92121	23.86289	1137.13	5488.15	0.7577	0.0	0.0	0.0051754075422714	0.170670442859792	0.5706434700517542	0.0095079148333586	0.0066926279944031	0.0052934135774372	0.0040122051956371	0.2280045179453464
mof_13141	33.5163	23.42925	1123.76	5767.58	0.76726	0.0	0.0	0.0037198518979895	0.1637599916952144	0.586681200041524	0.0092563756531367	0.006609225232707	0.0050001730163673	0.0040312813592165	0.2209419011038444
mof_13142	33.77221	24.65347	1093.04	5635.04	0.77714	0.0	0.0	0.0021107996816498	0.1585348974012941	0.6032388663967613	0.010069552579674	0.0059690646735181	0.0051212844735111	0.0041004879061559	0.2108550468874356
mof_13143	33.462	24.42815	1069.69	5188.14	0.78606	0.0	0.0	0.0003465003465003	0.1432505379873801	0.6342597658387132	0.0100849837691942	0.0066199803041908	0.005033373454426	0.0041580041580041	0.196246854141591
mof_13144	31.8706	23.55752	1065.1	6646.74	0.80742	0.0	0.0	0.0	0.1363747205852469	0.6585246901036376	0.0107701686649054	0.0070717333875228	0.005425726478358	0.004084535663483	0.1777484251168462
mof_13145	35.5334	26.57844	1068.1	5288.51	0.7676	0.0	0.0	0.0058673469387755	0.1581802721088435	0.5925170068027212	0.0092176870748299	0.0058503401360544	0.0043707482993197	0.0039625850340136	0.2200340136054422
mof_13146	35.55593	25.60559	1026.69	6326.09	0.7955	0.0	0.0	0.0017478873013582	0.144898253716265	0.6371931174933053	0.0093006847228235	0.0059652667532592	0.0046343066980965	0.0037523452157598	0.1925081380991325
mof_13147	20.34173	14.07514	1700.14	3815.35	0.5662	0.0	0.0	0.0209722222222222	0.2359722222222223	0.2980555555555556	0.0143055555555555	0.0094444444444444	0.0073611111111111	0.0069444444444444	0.4069444444444445
mof_13148	36.73163	27.41198	993.546	5944.06	0.80728	0.0	0.0	0.0006913516729102	0.1333344051963921	0.6620094216762868	0.009357364503111	0.0057398266797433	0.0051127867903596	0.0034728363104329	0.1802820071707639
mof_13149	34.42805	24.44469	1158.47	5728.03	0.75256	0.0	0.0	0.0055798368298368	0.1603875291375291	0.5746503496503499	0.0097465034965034	0.0069930069930069	0.0053030303030303	0.0041812354312354	0.2331585081585082
mof_1314	37.0811	36.28689	1337.12	3218.96	0.61412	0.0	0.0003569941095971	0.015886237877075	0.1649015291247694	0.4168798714821206	0.0100850835961206	0.0076456238472065	0.006901886118879	0.0045814244064972	0.3727613494377343
mof_13150	34.33849	24.95664	1140.69	6745.94	0.79014	0.0	0.0	0.0018796992481203	0.1412830857631885	0.6322513601075862	0.0098111131487254	0.0068158200378996	0.0053640198056115	0.0037135521731157	0.1988813497157528
mof_13151	34.6555	25.66086	1114.16	6601.77	0.78848	0.0	0.0	0.001623038208404	0.142157300693886	0.6293665683909588	0.0102891688257541	0.0065368236099943	0.004779773072456	0.0040799309091992	0.2011673962893475
mof_13152	34.68769	26.47512	1042.6	6904.0	0.8101	0.0	0.0	0.0003781433163168	0.1339790857658129	0.6618235234230698	0.0094099509868086	0.006428436377387	0.004843143243597	0.0039705048213272	0.1791672120656806
mof_13153	34.87561	26.28636	997.334	6424.3	0.8202	0.0	0.0	4.584632312488536e-05	0.118268231554496	0.6910721926768142	0.0100556268720581	0.0067699737147747	0.0049361207897793	0.0035607310960327	0.1652912769729201
mof_13154	39.23855	28.20348	951.581	5717.13	0.80158	0.0	0.0	0.0038819782464996	0.1419025298960399	0.6466919055345233	0.0076317528994651	0.0053963103178895	0.0040502373655429	0.0038819782464996	0.18656330749354
mof_13155	35.4885	25.82269	993.528	6752.27	0.81808	0.0	0.0	2.9036004645760733e-05	0.1378774680603949	0.6670586527293846	0.0093060394889663	0.006184668989547	0.0044279907084785	0.0037891986062717	0.1713269454123113
mof_13156	35.87047	26.53667	959.863	6415.02	0.81672	0.0	0.0	0.0014592453616843	0.1230530986628547	0.6789660204294352	0.0092021799338872	0.0058369814467375	0.0044670776378093	0.0034545400399058	0.1735608564876858
mof_13157	39.49671	29.11756	903.581	6358.99	0.8201	0.0	0.0	0.0016952084414461	0.1267485440811855	0.6808625958600013	0.0077725883641815	0.0053854581099002	0.0042899152395779	0.0037133137288819	0.1695323761748256
mof_13158	20.57954	14.55925	1797.65	4502.7	0.60466	0.0	0.0	0.0071999999999999	0.2473333333333333	0.3394000000000001	0.0149999999999999	0.0103333333333333	0.0076	0.0066666666666666	0.3664666666666668
mof_13159	38.14019	27.79717	919.85	6273.27	0.8217	0.0	0.0	0.001376341050254	0.123341332580463	0.6834297948428385	0.0084109730848861	0.0059053265575004	0.0043172407302842	0.0035055524185958	0.1697134387351779
mof_1315	37.99135	36.71219	1424.22	3854.87	0.64894	0.0	0.0	0.0195199999999999	0.1775733333333334	0.4344000000000001	0.0100266666666666	0.0084266666666666	0.00568	0.00568	0.3386933333333334
mof_13160	39.53233	28.07573	912.541	6474.29	0.82124	0.0	0.0	0.0014916607939863	0.1222222222222222	0.6870566126380081	0.0084331688982851	0.0056964998825463	0.0046746535118628	0.003112520554381	0.167312661498708
mof_13161	38.69335	29.28843	849.058	5958.46	0.84378	0.0	0.0	0.000224693854623	0.100370744860128	0.7330749354005169	0.0086170093247949	0.0052915402763734	0.0044826423997303	0.0033142343556903	0.1446241995281429
mof_13162	44.3613	31.4577	774.93	6534.83	0.84938	0.0	0.0	0.0016581632653061	0.108078231292517	0.7289795918367349	0.0068537414965986	0.0044302721088435	0.0035289115646258	0.0028316326530612	0.1436394557823129
mof_13163	42.50394	31.57671	780.799	6114.05	0.8481	0.0	0.0	0.0010160660008684	0.1059313938341294	0.7305514546244032	0.0072514112027789	0.0050976986539296	0.0034824142422926	0.0028224055579678	0.14384715588363
mof_13164	42.23177	31.37398	757.189	5725.35	0.85814	0.0	0.0	0.000181077410593	0.08986871887732	0.7605885015844276	0.0070439112720688	0.0045903123585332	0.003920325939339	0.002752376641014	0.1310547759167044
mof_13165	45.61214	33.45922	703.291	7029.07	0.87042	0.0	0.0	0.0006391990758567	0.088001540238737	0.7713130535232964	0.0064073931459376	0.0044666923373122	0.003303812090874	0.0024489795918367	0.1234193299961494
mof_13166	44.9386	34.21582	737.912	7400.98	0.86752	0.0	0.0	0.0003404139433551	0.0932507262164125	0.7632912732994435	0.0068007141128056	0.004372427983539	0.0034343984507383	0.0026627935124667	0.1258472524812394
mof_13167	20.99575	14.6583	1726.65	4047.72	0.57754	0.0	0.0	0.0173388203017832	0.2310013717421125	0.3153360768175584	0.0136076817558298	0.008395061728395	0.0079561042524005	0.0057613168724279	0.4006035665294926
mof_13168	19.69363	13.34172	1816.76	3883.07	0.54638	0.0	6.153846153846154e-05	0.0233846153846153	0.2426461538461539	0.2681230769230769	0.0155076923076922	0.0109538461538461	0.0071384615384615	0.0068923076923076	0.4252923076923077
mof_13169	22.9966	15.44501	1651.29	4002.68	0.60802	0.0	0.0	0.0117795310103002	0.2232084155161078	0.3626451895682666	0.0136971290817444	0.0093688362919132	0.0083826429980276	0.0058623712469866	0.3650558842866536
mof_1316	37.40182	35.9916	1444.84	3756.42	0.65948	0.0	0.0	0.0108565875329723	0.1823962237956407	0.4488129945855894	0.0123837290018047	0.0101346661113424	0.0081632653061224	0.006025267249757	0.3212272664167709
mof_13170	23.60639	16.19761	1621.11	4031.0	0.58868	0.0	0.0001759324419422	0.0211118930330752	0.2135380014074595	0.3372185080928924	0.0124032371569317	0.0082248416608022	0.007521111893033	0.0054539057002111	0.3943525686136524
mof_13171	21.46673	14.34943	1770.69	4009.67	0.53984	0.0	0.0002972651605231	0.0293018515372855	0.2142007813827077	0.2814676405639545	0.0135043315780533	0.009385085782232	0.0082384915916426	0.0057754374044504	0.4378291149991508
mof_13172	23.2892	15.13241	1653.78	3884.14	0.57908	0.0	8.493290300662476e-05	0.0206811618821131	0.2109733310684559	0.3349753694581281	0.0117632070664175	0.0093426193307287	0.0073891625615763	0.0057329709529471	0.3990572447766265
mof_13173	20.9076	13.93306	1122.15	2103.98	0.4642	0.0	0.0004931371743239	0.0276156817621434	0.2279115640667379	0.2738555108079231	0.0147119257006657	0.0070682994986438	0.0035341497493219	0.0058354565628338	0.4389742746774062
mof_13174	32.53356	21.12103	1212.97	4337.71	0.69836	0.0	0.0005287030080418	0.0102123159974399	0.1713276010796672	0.50719314355678	0.0091549099813562	0.0068453126304365	0.0045078888054094	0.0038400534268302	0.2863900715140385
mof_13175	31.35404	21.80347	1230.38	4166.41	0.68636	5.73921028466483e-05	0.0001434802571166	0.0116505968778696	0.1603822314049587	0.5039887511478421	0.01035927456382	0.0066861799816345	0.0059113865932047	0.0041035353535353	0.2967171717171718
mof_13176	33.5389	22.76647	1202.4	4792.89	0.72752	0.0	0.0001669588446447	0.0059548654589976	0.1773102930127724	0.5335726410106576	0.0092662158777861	0.0065948743634694	0.0046748476500542	0.006093997829535	0.2563653059520828
mof_13177	32.65662	23.17155	1224.55	4639.19	0.7361	0.0	0.0001669588446447	0.0023374238250271	0.1712719481314523	0.5583382029663023	0.0104349277902996	0.0021426385062748	0.0057879066143528	0.0032556974705735	0.2462642958510727
mof_13178	33.46361	23.77339	1193.54	5433.15	0.74908	0.0	7.870916961826053e-05	0.0027810573265118	0.1723206086842451	0.5625606716515809	0.0106257378984651	0.0066902794175521	0.0055883510428964	0.0040141676505312	0.235340417158599
mof_13179	32.45364	23.82817	1198.68	5265.81	0.74082	0.0	8.371470030137293e-05	0.0037671615135617	0.1711686572162072	0.5548889384976003	0.0096830003348587	0.0071715593258176	0.0049949771179819	0.0038787811139636	0.2443632101797076
mof_1317	36.89367	35.52878	1405.06	4325.39	0.68068	0.0	0.0	0.0068981674302374	0.1885932944606414	0.4662640566430654	0.0118700541441066	0.0078613077884214	0.0062994585589337	0.0054664723032069	0.306747188671387
mof_13180	35.42908	25.76591	1098.99	5968.21	0.79126	0.0	0.0	0.0013994169096209	0.1599766763848396	0.615253644314869	0.0140641399416909	0.0030787172011661	0.0037784256559766	0.0060408163265306	0.1964081632653061
mof_13181	39.0535	26.42008	973.252	4653.02	0.76578	0.0	0.0008457960093806	0.0077851678136173	0.1398062358233055	0.6125869824305104	0.0074583829918111	0.0058052362462035	0.0044019837760947	0.003671523586175	0.2176386913229019
mof_13182	39.10013	27.44883	1009.93	4778.71	0.77634	0.0	0.0001124606387764	0.0036174838806417	0.1468361073624232	0.6177837756785126	0.0093154895786474	0.0058854400959664	0.0049670115459589	0.0036549707602339	0.2078272604588394
mof_13183	40.52195	28.38146	1019.75	6202.21	0.80282	0.0	6.41025641025641e-05	0.002051282051282	0.1457852564102564	0.6439903846153847	0.0094551282051281	0.0073717948717948	0.0048557692307692	0.0032532051282051	0.1831730769230769
mof_13184	22.10048	15.94982	1644.63	4271.51	0.62608	0.0	5.275931201857127e-05	0.0049066160177271	0.2248074285111322	0.3842460694312547	0.0141922549329956	0.0090218423551756	0.0072280257465442	0.0069114698744328	0.3486335338187191
mof_13185	41.04192	29.08889	967.975	5836.72	0.80338	0.0	0.0001011480301421	0.0026972808037896	0.1383873632394343	0.6522699303764393	0.00814241642644	0.0069623560747821	0.0050742595121293	0.0046190933764898	0.1817461521603534
mof_13186	42.90395	30.1398	818.66	4203.7	0.79204	0.0	0.0002743902439024	0.0062499999999999	0.1152134146341463	0.6660518292682929	0.0063262195121951	0.0048323170731707	0.003810975609756	0.0031097560975609	0.1941310975609756
mof_13187	48.52889	31.23697	815.623	4597.34	0.80254	6.288754449293773e-05	0.0007420730250166	0.0058736966556403	0.1283912108367817	0.6628976065000567	0.0064774170827725	0.0043643955878098	0.0041631554454324	0.0027922069754864	0.1842353503465104
mof_13188	47.19808	32.15858	833.379	5226.5	0.81368	0.0	0.0003564580362849	0.004424996312503	0.1292467672943606	0.6743325630561976	0.0070554107871576	0.0042406214661487	0.0033433305472245	0.0027902060081616	0.1742096464919613
mof_13189	46.04734	32.09214	862.094	5896.12	0.82176	0.0	0.000140871525169	0.0023126408715251	0.1296487603305785	0.6807968632607063	0.0061279113448534	0.0047309353869271	0.0046722389181066	0.0032870022539444	0.1682827761081893
mof_1318	36.27349	34.53697	1406.79	4389.23	0.6832	0.0	0.0	0.0060749999999999	0.193275	0.464275	0.0115249999999999	0.008325	0.0061	0.0052	0.3052250000000001
mof_13190	44.82657	31.23916	849.829	5727.6	0.82608	0.0	7.207380357486066e-05	0.0016576974822217	0.1264294637709014	0.6889414760714974	0.0071232942533153	0.0053334614645396	0.0038919853930424	0.0037238131847011	0.162826734576206
mof_13191	44.59283	32.43169	842.316	5375.0	0.83398	0.0	0.0	0.0011319758008728	0.1104556831473958	0.7175720376822168	0.0053580187907982	0.0025029242708189	0.0040499578653451	0.0027922069754864	0.1561371954670658
mof_13192	42.86933	31.82153	836.477	6687.85	0.84748	0.0	0.0	0.0004859086491739	0.1102067811251485	0.725110679192312	0.0080309901738473	0.0073156246625634	0.0033878630817406	0.00325288845697	0.1422092646582443
mof_13193	43.68156	29.18261	867.407	5311.53	0.8086	0.0	0.0002464754017549	0.0040791678990436	0.1315439219165927	0.666272306023859	0.0071354628808044	0.004448881001676	0.0040545203588681	0.0028344671201814	0.1793847973972198
mof_13194	44.82916	32.11564	849.146	6401.11	0.83156	0.0	4.698144233027954e-05	0.0016795865633074	0.1196030068123091	0.7012332628611699	0.0070589617101244	0.0051209772140004	0.0038407329105003	0.0032887009631195	0.1581277895231383
mof_13195	27.21927	18.95503	1479.09	4586.35	0.66442	0.0	0.0002277696793002	0.0092930029154518	0.2035805393586006	0.4411898688046648	0.0126639941690961	0.0096118804664723	0.0065597667638483	0.0058764577259475	0.3109967201166181
mof_13196	43.13138	32.03088	837.536	6008.33	0.83588	0.0	4.9218653869816665e-05	0.0011320290390057	0.1122062261597145	0.7144825889011936	0.0079734219269102	0.0050449120216562	0.0037283130306386	0.003199212501538	0.1521840777654731
mof_13197	43.77003	31.38356	833.524	4770.26	0.7977	1.1484352569623889e-05	0.0001378122308354	0.0047200689061154	0.1065518231409704	0.6783462532299743	0.0076256101062302	0.0047774906689635	0.0034338214183175	0.0028366350846971	0.1915590008613264
mof_13198	47.09948	32.86347	879.641	6807.71	0.83558	0.0	0.0	0.0021289437585733	0.105920438957476	0.7180356652949247	0.0084828532235939	0.0057613168724279	0.0042469135802469	0.0033799725651577	0.1520438957475995
mof_13199	46.21177	33.53303	862.793	6640.17	0.8334	0.0	0.0	0.0013497942386831	0.1083786008230452	0.7138765432098767	0.0086803840877914	0.0050041152263374	0.0048614540466392	0.0030946502057613	0.1547544581618656
mof_1319	40.85205	39.52426	1328.39	4728.22	0.72414	0.0	0.0	0.0002773668639053	0.1819757766272189	0.5251710428994084	0.0105861686390532	0.008390347633136	0.0069110576923076	0.0054317677514792	0.2612564718934912
mof_13200	47.8235	34.12548	817.875	7047.85	0.85046	0.0	6.164214679049888e-05	0.0012636640092052	0.1034149749321936	0.7378256760088766	0.0072840470124106	0.0054758773732226	0.0032773074710281	0.0026095175474644	0.1387872934988082
mof_13201	47.25328	34.23567	782.401	6542.76	0.85818	0.0	0.0	0.0004830917874396	0.0903171602604495	0.7608590632220122	0.0076769586221382	0.0054610375971434	0.0042848141146817	0.0030875866414618	0.1278302877546734
mof_13202	53.62739	37.19856	704.602	5183.57	0.84154	9.046171660153422e-06	0.0004704009263279	0.004070777247069	0.1088163988999855	0.7218664061369231	0.0056990881458966	0.0038446229555652	0.0035189607757996	0.0021891735417571	0.1495151251990158
mof_13203	47.76116	34.23	780.788	6800.32	0.8547	0.0	0.0	0.0003698528807429	0.1093017999506863	0.7364798224706174	0.0071813101010931	0.0067909098380866	0.0030923810306566	0.0021574751376674	0.1346264485904496
mof_13204	48.62238	35.01073	748.319	6465.53	0.85458	0.0	6.164214679049888e-05	0.0016026958165529	0.0973021287088025	0.7466918714555767	0.0074586997616503	0.0056094353579354	0.0046745294649461	0.0033594970000821	0.1332395002876633
mof_13205	51.44636	37.33819	704.427	6379.18	0.85986	0.0	5e-05	0.0013166666666666	0.101275	0.7489916666666668	0.0060249999999999	0.0042833333333333	0.003075	0.0028333333333333	0.13215
mof_13206	28.0404	19.74545	1476.95	5004.27	0.69318	0.0	0.0	0.0076263889458362	0.1977940874984624	0.4723850916396738	0.0173028824470047	0.0068063471237033	0.0031981631063184	0.0038951986551314	0.2909918405838698
mof_13207	51.5292	36.4736	717.525	6267.82	0.85882	0.0	7.815892314372557e-05	0.0012331741207121	0.1000260529743812	0.7484932696482851	0.0071906209292227	0.0042379504993486	0.0032566217976552	0.0025618758141554	0.132922275293096
mof_13208	53.45571	38.5275	693.642	6583.43	0.866	0.0	4.8e-05	0.0012479999999999	0.094056	0.7613520000000003	0.0047919999999999	0.005712	0.004072	0.003504	0.125216
mof_13209	51.9742	38.2563	674.986	6039.65	0.87496	0.0	0.0	0.0007649873777082	0.0792951916293381	0.7901724621543746	0.0031364482486038	0.0030769492303377	0.0029579511938053	0.0033744443216686	0.1172215658441635
mof_1320	43.74837	42.22318	1244.32	4367.76	0.7129	0.0	0.0	0.0102837072040265	0.1751670197164739	0.5106548621295242	0.0106820198069994	0.0066626835406369	0.0049245921822099	0.0047254358807234	0.2768996795394058
mof_13210	58.27544	41.64671	624.06	6549.93	0.878	0.0	5.715592135345222e-05	0.001301884875273	0.0882868465172992	0.7804450541076057	0.0052583447645175	0.0037595894934715	0.0030610171213737	0.0023497434334197	0.1154803637656861
mof_13211	58.36796	42.77614	604.826	6194.16	0.88204	0.0	5.715592135345222e-05	0.0009398973733678	0.0837651780724483	0.7902377686328305	0.0053345526596555	0.0037214855459025	0.0027498348828938	0.0025085098816237	0.1106856170299243
mof_13212	56.54946	41.65506	604.596	5832.7	0.88646	0.0	0.0	0.0006045258837832	0.071871410627565	0.8103199285316067	0.0039495691073839	0.0026397630258535	0.0023442170382261	0.0024516883064543	0.1058188974791271
mof_13213	60.99213	44.55505	555.869	7050.08	0.89672	0.0	3.416545189504373e-05	0.0008883017492711	0.0714399599125364	0.8157115524781343	0.0054323068513119	0.0046408072157434	0.0028812864431486	0.0019815962099125	0.0969900236880466
mof_13214	59.67906	42.90431	594.228	7505.65	0.89396	0.0	3.416545189504373e-05	0.0005922011661807	0.0739511206268221	0.8113782343294462	0.0059789540816326	0.0036272321428571	0.0025168549562682	0.0022207543731778	0.0997004828717201
mof_13215	25.40907	17.0388	1321.41	3765.73	0.65174	0.0	0.0001587301587301	0.0156349206349206	0.1723809523809524	0.4550793650793652	0.0116269841269841	0.0077777777777777	0.005595238095238	0.0048809523809523	0.3268650793650794
mof_13216	25.316	17.00416	1357.24	3952.13	0.65684	0.0	0.0003831417624521	0.0130651340996168	0.1847892720306513	0.4490038314176246	0.0102681992337164	0.0086973180076628	0.0062835249042145	0.0051724137931034	0.3223371647509579
mof_13217	26.80476	18.07461	1422.33	4414.63	0.67812	0.0	3.707823507601038e-05	0.0066740823136818	0.1938450129773823	0.467408231368187	0.0113088616981831	0.0076381164256581	0.0060808305524657	0.0064145346681497	0.3005932517612162
mof_13218	31.78086	21.52145	1253.65	4245.41	0.68616	0.0001775568181818	0.0001775568181818	0.0110677083333333	0.1628196022727273	0.4993489583333333	0.0090258049242424	0.0079604640151515	0.0068951231060606	0.004794034090909	0.2977331912878789
mof_13219	27.576	18.66736	1433.41	4664.27	0.66376	0.0	0.0004173971116119	0.0146923783287419	0.1765868046859782	0.4597490052035507	0.0117149455992431	0.0080418510170576	0.006093997829535	0.0048696329688065	0.3178339872554749
mof_1321	42.95569	41.32507	1246.11	4174.71	0.71716	0.0	0.0	0.0060024009603841	0.1738070228091237	0.5228466386554623	0.0096601140456182	0.0073904561824729	0.0051395558223289	0.0045205582232893	0.2706332533013206
mof_13220	28.9902	20.20823	1344.73	4326.88	0.67844	0.0	0.0001391323705373	0.0122714750813924	0.169045830202855	0.4861563291315358	0.0108244984278042	0.0079027186465203	0.0056487742438155	0.0048696329688065	0.303141608926733
mof_13221	19.32667	11.06441	1295.11	1543.81	0.42314	0.0	0.0026994924954108	0.0258071482561278	0.2071050642479214	0.215203541734154	0.0099341323831119	0.0078825180865997	0.0059388834899038	0.0061548428895367	0.5192743764172336
mof_13222	30.50798	21.17587	1230.89	3330.63	0.66816	0.0	9.1552734375e-05	0.0128479003906249	0.1595458984375	0.4824218750000001	0.0101623535156249	0.00732421875	0.005401611328125	0.00396728515625	0.3182373046875001
