MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction	0.0	0.1	0.2	0.30000000000000004	0.4	0.5	0.6000000000000001	0.7000000000000001	0.8	0.9
est+N383+E27	7.68721	5.44027	2100.76	1846.44	0.23268	0.0	0.0	0.0398148148148147	0.1587962962962963	0.0300925925925925	0.0171296296296296	0.0189814814814814	0.0097222222222222	0.011574074074074	0.713888888888889
est+N391+E219	10.54245	8.10528	2567.36	3998.44	0.40172	0.0	0.0	0.0127002453456487	0.286188483186607	0.0762014720738923	0.022514071294559	0.0158753066820609	0.0108240727377688	0.0093808630393996	0.5663154856400636
est+N391+E35	15.66337	12.95454	1807.39	4632.31	0.62982	0.0	0.0	0.001808449074074	0.2561487268518519	0.3551070601851852	0.0146846064814814	0.0118634259259259	0.0078848379629629	0.0061487268518518	0.3463541666666667
est+N572+E37	6.52269	5.28603	1985.68	1599.1	0.13284	0.0	0.0007262164124909	0.0468409586056644	0.065359477124183	0.0232389251997095	0.0145243282498184	0.0105301379811183	0.0105301379811183	0.0094408133623819	0.8188090050835151
est+N651+E19	7.74337	5.44671	2580.52	2634.57	0.25694	0.0	0.0	0.0269696969696969	0.1884848484848485	0.0357575757575757	0.0196969696969696	0.0184848484848484	0.0148484848484848	0.0112121212121212	0.6845454545454547
est+N651+E215	10.6668	8.13982	2361.88	3636.09	0.36446	0.0	0.0	0.0197719728676576	0.2607879924953096	0.0623466589695482	0.0184730841391254	0.0116899985567903	0.0106797517679318	0.0099581469187472	0.6062923942848897
eta-c+N298+E134	27.86963	26.27127	1203.9	5333.6	0.71572	0.0	3.426535087719298e-05	0.0074013157894736	0.1342516447368421	0.5574287280701755	0.0111705043859649	0.0068873355263157	0.0049684758771929	0.0044887609649122	0.2733689692982456
eta-c+N298+E171	27.48758	25.39192	1176.76	4783.8	0.72612	0.0	0.0	0.0032908268202385	0.1213835184423419	0.5917317976141507	0.0110037021801727	0.0080556698203757	0.006101741395859	0.0046277252159605	0.2538050185109009
eta-c+N377+E102	23.13265	22.12435	1384.15	1980.82	0.62294	0.0	0.0	0.0020242914979757	0.1495240179450706	0.4619761461866726	0.0155378050114892	0.0092460881934566	0.0077141919247182	0.0057446110077689	0.3482328482328483
eta-c+N408+E56	44.90197	44.1407	701.974	6135.48	0.87056	0.0	0.0	0.0007999999999999	0.0799619047619047	0.7805904761904764	0.0065904761904761	0.0039619047619047	0.0031809523809523	0.0024380952380952	0.1224761904761904
eta-c+N485+E224	44.10488	42.13232	780.446	5260.89	0.83038	0.0	1.7617109736976553e-05	0.0028363546676532	0.0811796416679879	0.7354262459700863	0.0066064161513662	0.0045980656413508	0.0038581470323978	0.002977291545549	0.1625002202138717
eta-c+N488+E210	42.57424	41.49322	749.255	6111.01	0.85376	0.0	0.0	0.0006727430555555	0.0722005208333333	0.7727430555555557	0.0070963541666666	0.0047092013888888	0.0030598958333333	0.0028862847222222	0.1366319444444445
eta-c+N579+E96	31.75695	31.01927	1067.38	4830.11	0.77382	0.0	0.0	0.0021171171171171	0.1163063063063063	0.6459909909909911	0.0099549549549549	0.0059009009009009	0.0054054054054054	0.0034684684684684	0.2108558558558559
eta-c+N695+E54	46.41796	44.71496	792.615	4572.81	0.8338	0.0	0.0	0.0013314967860422	0.0757269666360575	0.75068870523416	0.0076828895010713	0.0054484236302418	0.0037802265074992	0.0033823079277624	0.1519589837771656
eta+N411+E54	51.28206	45.76036	414.752	6298.92	0.9293	0.0	0.0	1.909854851031321e-05	0.0397536287242169	0.88290679908327	0.0041634835752482	0.0027501909854851	0.001890756302521	0.0016424751718869	0.0668735676088617
eta+N579+E195	25.82731	20.5808	1036.38	5654.54	0.81634	0.0	0.0	0.0003539979645117	0.1134563476260011	0.6863135536970664	0.0103986902075312	0.0062834638700827	0.0042037258285764	0.0034072304084251	0.1755829903978052
eta+N60+E155	36.72741	29.13891	644.586	4245.53	0.88264	0.0	0.0	4.3333814820164656e-05	0.0574895276614184	0.8170157446193848	0.0066156290625451	0.0044200491116567	0.0036111512350137	0.0025855842842698	0.1082189802108912
eta+N713+E206	32.52804	28.93033	854.838	5118.46	0.83058	0.0	0.0	0.0011106271777003	0.0885017421602787	0.730487804878049	0.0089503484320557	0.0053789198606271	0.0038327526132404	0.0028745644599303	0.1588632404181185
etb-e+N17+N434+E29+E150	24.63569	17.93679	1355.12	4184.19	0.69724	0.0	7.518796992481204e-05	0.0052846401718582	0.1549516648764769	0.5274758324382386	0.0123845327604725	0.0079914070891514	0.005735767991407	0.0049838882921589	0.2811170784103115
etb-e+N223+N304+E45+E123	17.89064	15.00591	1659.02	4077.13	0.63512	0.0	0.0	0.0018239854081167	0.2135012919896641	0.4085157318741451	0.0144588843289253	0.0099559203526371	0.0080559355525155	0.0061559507523939	0.3375322997416021
etb-e+N525+N32+E43+E38	29.97015	22.70033	1042.96	4401.19	0.7703	0.0	0.0	0.0037793165065892	0.1246817064998883	0.6337100737100738	0.0098190752736207	0.0061559079740897	0.0047353138262229	0.003940138485593	0.2131784677239223
etb-e+N89+N434+E48+E4	22.67547	17.91502	1367.86	5079.41	0.71274	0.0	0.0	0.0058255860483728	0.1460584233693477	0.5426635770587306	0.0131773639688433	0.0084126673925384	0.0063746428804079	0.0045599635202918	0.2729277757614674
etb+N60+E175	25.95385	20.78892	1084.72	4941.7	0.79956	0.0	0.0	3.236350690960872e-05	0.1143402699116476	0.6719149487038417	0.0110197741027217	0.0075083336030292	0.0048707077898961	0.0041101653775203	0.1862034370044338
etc+N429+N717+E52+E137	38.05773	37.37857	903.449	6679.22	0.82346	0.0	0.0	0.0014665785342477	0.1001611170784103	0.7118069900024788	0.0085515987771626	0.0061761546723952	0.003676774353466	0.0031810294968189	0.1649797570850202
etc+N571+N411+E79+E73	45.21985	44.06287	754.041	6488.6	0.85294	0.0	0.0	0.0005050505050505	0.0844599844599844	0.75986790986791	0.0069347319347319	0.0045260295260295	0.0034770784770784	0.0024864024864024	0.1377428127428127
etc+N606+N20+E69+E123	36.96345	35.52906	821.895	7116.81	0.84016	0.0	0.0	0.0008566831734887	0.1010050356254832	0.7320462191019455	0.0069997283687498	0.0050356254831902	0.0035729956747947	0.0031551014438245	0.1473286111285234
etc+N621+N10+E167+E21	39.13013	37.79718	758.315	7083.31	0.84758	0.0	0.0	0.0015289256198347	0.0936157024793388	0.7419008264462812	0.007293388429752	0.0045661157024793	0.0034504132231404	0.0026446280991735	0.145
etd+N246+E220	30.19838	28.59925	926.102	4791.55	0.82024	0.0	0.0	0.0	0.0943055555555555	0.7200000000000001	0.0089285714285714	0.0059325396825396	0.0050198412698412	0.0036111111111111	0.162202380952381
etd+N320+E206	44.8039	43.89615	561.696	4109.4	0.88262	0.0	0.0	0.0	0.0383126399911511	0.8405276110942126	0.0064776152420982	0.0040649282415728	0.0025163841495451	0.0025786024389569	0.1055222188424633
etg+N225+N610+E215+E26+E109	41.32471	39.30218	749.36	7423.44	0.85294	0.0	3.485838779956427e-05	0.0012984749455337	0.0858474945533769	0.7550065359477126	0.006474945533769	0.0048453159041394	0.0033812636165577	0.0025969498910675	0.1405141612200436
etg+N231+N516+E197+E52+E183	33.77606	30.52178	844.562	6378.47	0.83144	0.0	0.0	0.0011337868480725	0.1002473716759431	0.7233560090702948	0.0081117295403009	0.0051432694289837	0.003937332508761	0.0027417027417027	0.155328798185941
etg+N411+N713+E212+E108+E68	38.49327	31.56159	849.326	6553.78	0.83946	0.0	0.0	0.0008554992870839	0.0937017552485373	0.7352573872855107	0.0081321598898667	0.0052214956487536	0.0040119966566694	0.0030286641427798	0.1497910418407985
etg+N687+N621+E167+E108+E179	27.65444	23.08361	1121.87	6306.55	0.77378	0.0	0.0	0.0017073811400052	0.1329130548988705	0.6278401628578935	0.0099816128184922	0.006829524560021	0.005384817441555	0.0038087733123194	0.2115346729708432
eth+N285+N579+E208+E76+E199	21.2542	18.32299	1212.11	5113.96	0.76526	0.0	0.0	0.0010160427807486	0.1418181818181818	0.6097058823529413	0.0116844919786096	0.0072994652406417	0.0050802139037433	0.0048663101604278	0.2185294117647059
eth+N51+N96+E21+E51+E95	31.25294	25.4803	698.929	5996.16	0.86946	0.0	0.0	0.0001490553616455	0.0726396462419417	0.7892729824735738	0.0070304445576161	0.0042604990870359	0.0031674264349683	0.0025463624281118	0.1209335834151067
etj+N245+N10+E73+E211+E202	22.89793	15.46064	1310.21	5467.28	0.72546	0.0	0.0	0.0023945433436532	0.1734955495356037	0.534152476780186	0.0109568498452012	0.0079576238390092	0.0059017027863777	0.0046439628482972	0.2604972910216719
etj+N606+N621+E3+E92+E92	21.06329	14.06534	1436.43	6110.78	0.71284	0.0	0.0	0.0025210084033613	0.1767587034813926	0.5136374549819929	0.0124609843937574	0.0086914765906362	0.0068667466986794	0.005594237695078	0.2734693877551021
etj+N687+N717+E69+E16+E134	27.79776	22.47596	937.347	6965.64	0.82398	0.0	0.0	0.0002832780941049	0.1058893515764426	0.7074870400271949	0.0089374238690122	0.0060479873091413	0.0045324495056797	0.0033285176057335	0.1634939520126909
etm+N19+N621+E226+E210+E171	13.82254	9.14979	2289.85	4405.58	0.45456	0.0	3.8109756097560976e-05	0.0166539634146341	0.2778582317073171	0.137842987804878	0.0197789634146341	0.0144817073170731	0.0102134146341463	0.0086890243902439	0.5144435975609757
etn+N277+N117+E193+E185+E163	34.83942	21.89883	1005.75	3733.67	0.77934	0.0	0.0	0.0014978213507625	0.1161922371287696	0.6537381034285061	0.0098397546152964	0.0064571150097465	0.0045579635362917	0.0038484692122463	0.2038685357183809
etq+N18+N277+E228+E225	22.13689	16.74798	1197.12	6079.17	0.76772	0.0	0.0	0.0005075786746945	0.1316641579444814	0.6233503693072427	0.0111754821997409	0.0074911611299751	0.0055133545699583	0.0044631917947281	0.2158347043791788
etq+N225+N411+E23+E139	14.40671	9.30805	2095.55	4157.98	0.42718	0.0	2.9761904761904765e-05	0.0194940476190476	0.2340773809523809	0.1539285714285714	0.0162797619047618	0.012172619047619	0.008720238095238	0.008125	0.5471726190476192
etq+N225+N51+E36+E103	23.08209	15.15503	1503.48	3066.83	0.64902	0.0	0.0	0.004449922158796	0.1668007265179035	0.4781655422937209	0.0138038401660612	0.0091593149974052	0.006811105345096	0.0059807991696938	0.3148287493513234
etq+N23+N499+E175+E103	24.52069	14.96259	1433.43	3380.4	0.71478	0.0	0.0	0.0006253006253006	0.1553511303511304	0.5732924482924484	0.0124338624338624	0.0082371332371332	0.0058321308321308	0.0049182299182299	0.2393097643097643
etq+N429+N377+E70+E51	12.21902	7.21221	2515.69	3700.48	0.42504	0.0	0.000104854776135	0.0082573136206354	0.2952448359022754	0.1177256999056307	0.0219408619062598	0.0155185068679878	0.0109048967180455	0.0093582887700534	0.520944741532977
etq+N60+N682+E63+E90	17.78121	13.02451	1612.22	4935.8	0.68816	0.0	0.0	0.0002572983671449	0.1793072736269174	0.4927263730826324	0.0158832261256803	0.0098268184067293	0.0076100940128649	0.0057397328055418	0.2886491835724889
etq+N611+N246+E202+E26	11.9102	5.07066	2074.33	2277.07	0.278	0.0	0.0001780626780626	0.0500801282051281	0.1560719373219373	0.0582710113960114	0.016159188034188	0.011440527065527	0.0102386039886039	0.0082799145299145	0.6892806267806268
eye+N121+N589+E158+E110	14.35928	9.06694	1947.81	3056.73	0.4537	0.0	0.000801282051282	0.0264423076923076	0.2073031135531136	0.2117673992673993	0.0143658424908424	0.0094436813186813	0.0095009157509157	0.0070970695970695	0.5132783882783883
eye+N131+N479+E9+E221	32.44181	29.09651	1304.81	3154.39	0.61042	0.0	2.9363401456424717e-05	0.0131841672539346	0.1374794456189805	0.4537820061075875	0.0112168193563542	0.0086328400281888	0.0054615926708949	0.0052854122621564	0.3649283533004464
eye+N140+N125+E217+E98	14.73026	5.48392	1571.34	2094.98	0.31936	0.0	0.0010307153164296	0.0349068920497491	0.1704115989830276	0.1020408163265306	0.0112691541262969	0.009345152202295	0.0058407201264344	0.0060468631897203	0.6591080876795163
eye+N166+N433+E228+E91	15.48078	10.40445	1728.19	2585.23	0.39208	0.0001215362177929	0.0004253767622751	0.0197496353913466	0.1918449197860963	0.1742221682061254	0.0149489547885269	0.0096621293145357	0.0080213903743315	0.0066237238697131	0.5743801652892563
eye+N175+N197+E16+E60	13.99933	11.89362	1517.2	1639.69	0.31272	6.764069264069264e-05	0.0039231601731601	0.0269886363636363	0.1533414502164502	0.1207386363636364	0.0111607142857142	0.0075081168831168	0.0063582251082251	0.0057494588744588	0.6641639610389611
eye+N175+N92+E170+E25	22.30012	19.37016	1546.78	2792.59	0.51472	0.0	0.0014078472179714	0.0301768990634755	0.1524759747811716	0.3198873722225623	0.011568831486809	0.0081410295647915	0.006855603844035	0.0049580706372038	0.4645283711819796
eye+N318+N343+E121+E6	28.15747	15.74602	1553.09	4216.94	0.65682	0.0	0.0	0.0033339935300719	0.1990823265333069	0.4395919984155279	0.0143922889020928	0.0094738231993133	0.0072291542879778	0.0053806034198191	0.3215158117118902
eye+N326+N270+E85+E21	20.83269	13.8265	1670.03	2873.64	0.47494	0.0	0.0004466501240694	0.0208436724565756	0.1851116625310174	0.2528039702233251	0.0130024813895781	0.0102233250620347	0.0064019851116625	0.0058560794044665	0.5053101736972706
eye+N45+N197+E153+E0	12.32736	11.61532	1545.45	1375.56	0.2303	0.0	0.0002958579881656	0.0109467455621301	0.1284023668639053	0.0868343195266272	0.0152366863905325	0.0107988165680473	0.0084319526627218	0.0060650887573964	0.7329881656804736
eye+N545+N536+E13+E16	24.80721	20.67684	1392.16	2841.55	0.5818	6.17283950617284e-05	0.0003703703703703	0.0050617283950617	0.1793827160493827	0.3840740740740741	0.0122839506172839	0.0080864197530864	0.0061111111111111	0.0057407407407407	0.3988271604938272
eye+N586+N287+E52+E36	19.66619	13.53583	1828.55	3809.46	0.5469	0.0	0.0002543752543752	0.0151098901098901	0.1863553113553114	0.3326210826210827	0.0149572649572649	0.0101241351241351	0.0098188848188848	0.0063593813593813	0.4243996743996744
eye+N588+N554+E135+E35	18.30792	13.79875	1900.4	3676.37	0.48708	0.0	0.0003076923076923	0.0282051282051281	0.1922564102564103	0.2487179487179487	0.0153846153846153	0.0102051282051282	0.0081538461538461	0.0068717948717948	0.4898974358974359
eye+N629+N287+E119+E172	10.7906	8.29471	1768.11	1881.41	0.29146	0.0	0.0005291005291005	0.0129629629629629	0.1969135802469136	0.0849206349206349	0.0176366843033509	0.0122574955908289	0.0102292768959435	0.0076719576719576	0.656878306878307
eye+N656+N645+E66+E198	18.9126	16.11148	1540.55	2816.82	0.47366	0.0	0.0010853344186677	0.0211640211640211	0.1671754171754172	0.2720119386786054	0.0117690951024284	0.0082078415411748	0.0068850902184235	0.006003256003256	0.5056980056980058
eye+N699+N433+E177+E5	21.24281	11.56941	1718.18	3435.13	0.49294	0.0	0.001828231292517	0.0300595238095237	0.1781462585034014	0.2709608843537415	0.0139455782312925	0.0086734693877551	0.007312925170068	0.0066326530612244	0.4824404761904762
eye+N78+N433+E219+E185	17.89222	13.71365	1428.85	1484.67	0.39488	0.0	0.0007662835249042	0.00970625798212	0.1525542784163474	0.2211366538952746	0.0139846743295019	0.0085568326947637	0.0081098339719029	0.0063856960408684	0.5787994891443169
eye+N84+N400+E170+E105	36.20742	29.20072	1122.34	4790.33	0.777	0.0	1.6352694924123497e-05	0.0038592360020931	0.127649136577708	0.6355638409209838	0.0101223181580324	0.0065410779696494	0.0051510989010989	0.0043661695447409	0.2067307692307693
eye+N98+N340+E208+E78	39.794	33.59635	1103.62	3427.3	0.75276	0.0	0.0	0.0024554183813443	0.1358710562414266	0.6036351165980797	0.0104115226337448	0.0066255144032921	0.0053360768175583	0.0039917695473251	0.2316735253772291
fab+N116+N206+E34+E57	17.98126	14.12239	1696.25	4034.53	0.63834	0.0	0.0	0.0059523809523809	0.198092280390417	0.4180715764566697	0.0157128068618751	0.0110544217687074	0.008219954648526	0.0061742088139603	0.3367223701074633
fab+N144+N254+E220+E168	8.83722	5.76654	2197.68	2135.47	0.21584	0.0	0.0015884652981427	0.0538856304985337	0.1278714565004887	0.0262707722385141	0.0154569892473118	0.0127382697947214	0.0101722873900293	0.0084310850439882	0.74358504398827
fab+N214+N206+E13+E37	11.09395	7.84209	2444.97	3076.22	0.4021	0.0	0.0	0.0219534050179211	0.2776097670250897	0.0882616487455197	0.0217293906810035	0.0143089157706093	0.010752688172043	0.0092965949820788	0.5560875896057349
fab+N264+N254+E139+E206	6.93281	3.21778	514.057	313.215	0.04638	0.0	0.0046141803650146	0.0295801919828616	0.0149136901083508	0.0104231038602562	0.0080748156387755	0.0067152803526552	0.0051085568326947	0.0049437646768013	0.91562641618259
fab+N555+N651+E65+E202	9.98704	8.60697	2056.67	2195.44	0.24732	0.0	0.0006482593037214	0.0353901560624249	0.1624969987995198	0.0386794717887154	0.0166146458583433	0.0124609843937575	0.0108523409363745	0.0082112845138055	0.7146458583433375
fca+N206+E111	29.35053	12.89099	1501.55	5072.24	0.70882	0.0	0.0	0.0018879268879268	0.1715608465608466	0.5144901394901396	0.0137566137566137	0.0091390091390091	0.0067099567099567	0.0053992303992304	0.2770562770562771
fca+N206+E158	22.26895	8.81938	1761.27	2824.19	0.55558	0.0	4.943153732081067e-05	0.0071922886801779	0.2085022244191794	0.3239742956005932	0.0167572911517548	0.0106277805239742	0.0078596144340089	0.0069451309935739	0.4180919426594167
fca+N254+E13	19.19278	8.68935	2046.99	3133.57	0.51458	0.0	5.5652948214931685e-05	0.0148593371733867	0.2392241979018838	0.2468486518073295	0.0184211258591423	0.012605392770682	0.0096279600411831	0.0077357598018755	0.450621921696302
fca+N254+E15	20.91915	8.78088	2001.33	3241.53	0.53366	0.0	0.0	0.013423000054016	0.2281639928698752	0.2719440393237186	0.0179873602333495	0.0118565332469075	0.0103170744881974	0.0070491006319883	0.4392588991519474
fca+N254+E172	31.86095	13.2829	1391.04	4004.41	0.72622	0.0	0.0	0.0	0.0961167227833894	0.6368462401795736	0.0146464646464646	0.0095959595959595	0.0068799102132435	0.0054320987654321	0.2304826038159372
fca+N254+E215	23.625	9.62816	1795.96	3639.52	0.54288	0.0	7.284382284382284e-05	0.0090872668997668	0.2023419289044289	0.3098229895104895	0.0158981643356643	0.0108173076923076	0.0083224067599067	0.0066105769230769	0.4370265151515152
fca+N300+E180	29.347	9.85052	1499.63	3152.52	0.5936	0.0	0.0001160749263649	0.0077625107006572	0.1590516678515982	0.4187548062274199	0.0139144817980005	0.0095761814251099	0.0067613644607594	0.0056441432944965	0.3784187693155932
fca+N300+E71	30.4194	11.90404	1435.21	3603.48	0.62702	0.0	0.0004461629982153	0.0085365853658536	0.172441998810232	0.4305472932778109	0.0116151100535395	0.0084919690660321	0.0069006543723973	0.0060975609756097	0.3549226650803094
fca+N651+E158	24.70765	10.05211	1630.47	3077.71	0.58918	0.0	0.0	0.0037323037323037	0.1886529386529387	0.3846632346632347	0.015079365079365	0.0104676104676104	0.0086014586014586	0.0061776061776061	0.3826254826254827
fca+N651+E216	22.6531	9.26693	1830.84	3431.95	0.52314	0.0	0.0002359502359502	0.013063063063063	0.203024453024453	0.2898755898755899	0.016066066066066	0.0113041613041613	0.0091591591591591	0.0071857571857571	0.4500858000858002
fca+N651+E69	22.34147	7.57858	1874.04	2990.6	0.47648	0.0	0.0001588598402323	0.0157044299201161	0.195079883805374	0.2595088961510531	0.0167029774872911	0.011437908496732	0.0090096223674655	0.0075118010167029	0.4848856209150328
fcb+N272+E12	32.35078	14.88494	1287.77	5588.06	0.75482	0.0	0.0	0.0006151480199923	0.1496885813148789	0.5891580161476356	0.0128489042675893	0.008312187620146	0.0064821222606689	0.0049673202614379	0.2279277201076509
fcb+N272+E166	18.26872	7.27761	2115.61	3031.48	0.4265	0.0	2.7929060187124703e-05	0.0207233626588465	0.2086580086580087	0.1848345203183913	0.0177628822790112	0.0127356514453288	0.0102220360284876	0.0085462924172601	0.5364893171344784
fcb+N272+E175	14.98281	6.84508	2193.46	2582.01	0.33106	0.0	6.109481915933529e-05	0.0293560606060605	0.1818181818181818	0.1093902737047898	0.0184200879765395	0.0125244379276637	0.0109665200391006	0.0089198435972629	0.6285434995112416
fcb+N272+E182	17.03807	6.50663	2192.75	2853.6	0.42938	0.0	0.0	0.0090960953346855	0.223218813387424	0.1885141987829615	0.0216151115618661	0.0141987829614604	0.010807555780933	0.0090010141987829	0.5235484279918865
fcb+N272+E44	14.27354	5.68009	2203.64	2566.19	0.37316	0.0	0.0	0.0103448275862068	0.2179310344827587	0.1391810344827586	0.0208189655172413	0.0141379310344827	0.0107758620689655	0.0096120689655172	0.5771982758620691
fcb+N272+E63	16.69422	6.79124	2113.37	2675.06	0.3678	0.0	9.508113590263692e-05	0.0228194726166328	0.2025545131845842	0.1321310851926977	0.016734279918864	0.0112512677484787	0.009761663286004	0.0079551217038539	0.5966975152129819
fcb+N272+E68	27.77492	12.111	1559.29	4288.68	0.6642	0.0	0.0	0.0070418993008399	0.1949499522156833	0.4488406015793975	0.0146672702580352	0.0097882400281676	0.0067300437603742	0.0054524420300789	0.3125295508274232
fcb+N272+E72	15.98014	7.32257	2088.33	3065.9	0.4174	0.0	0.0001018589253883	0.0197097020626432	0.2174688057040998	0.1667939903234021	0.0171122994652406	0.0118156353450471	0.009676597911892	0.0079449961802903	0.5493761140819966
fcb+N272+E8	24.13859	9.15901	1849.96	3898.79	0.58332	0.0	0.0	0.0073652118100128	0.2125481386392811	0.3498234916559692	0.0170250320924261	0.0113767650834403	0.0089216944801026	0.0071245186136071	0.3858151476251605
fce+N242+E149	16.75115	8.73204	1794.26	2088.55	0.35216	0.0	0.0013874436351023	0.0344086021505376	0.1822407214706903	0.1246964967048213	0.0146375303503295	0.0090183836281651	0.0084634061741241	0.0074921956295525	0.6176552202566772
fce+N300+E220	23.21234	8.79805	1770.13	2703.23	0.47584	0.0	0.0001867413632119	0.0126750700280112	0.1868347338935574	0.2695378151260504	0.0156862745098039	0.0110410830999066	0.0087301587301587	0.0061858076563958	0.489122315592904
fce+N482+E147	22.90998	12.63681	1717.07	3187.85	0.49912	0.0	0.0006172839506172	0.0203483245149911	0.2086199294532628	0.2553571428571429	0.0126984126984126	0.0096781305114638	0.0076278659611992	0.0060185185185185	0.4790343915343916
fce+N482+E184	15.60442	6.56987	1576.83	1642.29	0.27952	3.835679490621764e-05	0.0012274174369989	0.0377814429826243	0.1412297188446933	0.0907521767481109	0.0107015457788347	0.0082083541099305	0.0073645046219937	0.0057151624410264	0.6969813202408808
fce+N651+E66	24.72688	13.23663	1428.15	1774.69	0.4631	0.0	0.0001342687388808	0.0086267664730958	0.158638514987748	0.2922694773589339	0.0136618441811285	0.0099694538619046	0.0074519150078882	0.0064448994662817	0.5028028599241383
fcg+N300+E38	26.30074	14.01449	1613.86	4501.65	0.67806	0.0	0.0	0.0	0.1899548657447152	0.4795705870853132	0.0152997475541653	0.0097918384346658	0.0069358855578882	0.0053039124854439	0.2931431631378082
fci+N206+E65	14.51054	8.5851	2091.17	3972.42	0.49308	0.0	0.0	0.0105186267348429	0.2606699363456121	0.1948450380882813	0.0171345090264009	0.0109777731399353	0.009370760722112	0.0081185432536783	0.4883648126891371
fci+N272+E26	14.97586	8.03959	2236.51	4092.03	0.49238	0.0	0.0	0.0065111903347197	0.2558427411368588	0.2130124777183601	0.0197811447811447	0.0142850069320657	0.0111160625866508	0.0083679936621113	0.4710833828480888
fci+N272+E63	12.52606	6.14158	2331.09	2920.19	0.34082	0.0	0.0002276274713839	0.0249089490114464	0.2206685744016649	0.0869211758584807	0.0205515088449531	0.0144706035379812	0.0118366285119667	0.0085197710718002	0.6118951612903227
fci+N300+E43	15.52882	11.39075	1614.18	2952.66	0.54374	0.0	0.0	0.0099423748072396	0.2001866731596461	0.3172834997159322	0.0138584530476422	0.0095771447122798	0.0066958850742634	0.0059654248843438	0.4364905445986528
fci+N572+E199	21.40281	15.47776	1364.02	3622.05	0.65046	0.0	0.0	0.0043586096217675	0.1326184484079221	0.5002917897654741	0.0121457489878542	0.009009009009009	0.0062917168180326	0.0046503993872414	0.330634278002699
fci+N572+E215	25.40972	18.5393	1173.47	3540.9	0.68152	0.0	2.6382091836061683e-05	0.0058304422957696	0.1274386946140959	0.5393686765423632	0.0103549710456542	0.0071363558416546	0.0052500362753762	0.0045245287498845	0.3000699125433656
fci+N651+E149	11.52597	6.99975	2245.08	2649.01	0.3077	0.0	0.0010357481060606	0.0277876420454545	0.2091027462121212	0.0606356534090909	0.0174005681818181	0.0130504261363636	0.0095584753787878	0.0099135890151515	0.6515151515151516
fci+N651+E66	12.03677	6.39399	2338.6	2769.71	0.37028	0.0	3.4686090877558096e-05	0.0151231356226153	0.2478668054110302	0.1045785639958376	0.0209850849809226	0.0144640998959417	0.011689212625737	0.0100936524453694	0.5751647589316685
fcj+N172+E183	19.64775	14.79328	1649.81	3535.08	0.6329	0.0	0.0	0.0063438073642155	0.2143262066731455	0.404802397149336	0.0158460209480617	0.0098666450707267	0.0075720764496274	0.0063573048266925	0.3348855415181946
fcj+N206+E201	14.21917	10.68894	2000.74	3864.34	0.5511	0.0	0.0	0.0088872656440223	0.2526580634688743	0.2725428130833537	0.0174498823147471	0.0111192273354435	0.0087655222790357	0.0074466358250142	0.4211305900495091
fcj+N272+E45	15.45814	10.61161	2022.28	3855.11	0.56666	0.0	0.0	0.0039223251028806	0.2286093964334705	0.3205589849108368	0.0245841906721536	0.0126028806584362	0.0094307270233196	0.0065800754458161	0.3937114197530865
fcj+N383+E29	14.49061	10.5964	2081.35	3372.47	0.42614	0.0	0.0002332361516034	0.0265422740524781	0.2321399416909621	0.1564781341107872	0.0171661807580174	0.0122215743440233	0.0094927113702623	0.008536443148688	0.5371895043731779
fcj+N391+E12	24.59431	16.00884	1248.34	5367.97	0.76506	0.0	0.0	0.000170052938219	0.1439609026114216	0.6091444119125782	0.0120663650075414	0.0083473811847514	0.0057817998994469	0.0046357909679709	0.2158932954780706
fcj+N651+E112	19.07675	13.6035	1683.73	4782.64	0.64676	0.0	0.0	0.0030190370721932	0.219625059326056	0.408796076570163	0.0152138374729736	0.0110741971207087	0.0073696145124716	0.0061171755523915	0.3287850023730423
fcj+N651+E212	11.13646	7.81306	2156.52	2460.37	0.35134	0.0	0.0	0.0121510673234811	0.2561165845648604	0.0712643678160919	0.0169540229885057	0.0131362889983579	0.0093185550082101	0.007183908045977	0.6138752052545157
fcj+N671+E130	16.63007	12.73315	1866.16	3738.79	0.52276	0.0	5.623031938821413e-05	0.0123144399460188	0.2039098815414605	0.289117558854401	0.0151821862348178	0.0110023991602939	0.0082096266306792	0.0066914080071974	0.453516269305743
fcj+N671+E168	13.16419	7.60462	2194.08	2992.52	0.3837	0.0	0.000143752515669	0.027399229486516	0.2524294175148066	0.0856189983324708	0.018112816974297	0.0133689839572192	0.0099476740842964	0.0074751308147892	0.5855039963199358
fcj+N671+E172	20.85865	16.50815	1548.69	4113.51	0.691	0.0	0.0	0.0	0.1149458538241916	0.5822506194423134	0.0168664394330058	0.0106279950193064	0.0081124932395889	0.0062132893959022	0.2609833096456916
fcl+N364+E27	16.06935	10.8547	1950.95	4143.23	0.56996	0.0	0.0	0.0034387196935621	0.2763598903091946	0.2736901670028003	0.0151767966222196	0.011027118004672	0.0098518593752267	0.0082993572350952	0.4021560917572294
fcl+N364+E44	16.74406	10.66094	1882.76	4569.69	0.5958	0.0	0.0	0.0015344560856276	0.2734601984730905	0.3058347063780548	0.0155080684719584	0.0119737884714553	0.0076597029192398	0.0080747607128932	0.3759543184876804
fcm+N242+E0	10.4013	8.94213	1306.76	913.408	0.27736	0.0	0.0022758306781975	0.0059171597633136	0.2043126991351843	0.0756144742831133	0.0068274920345926	0.0054619936276741	0.0058033682294037	0.0097291761492944	0.6840578060992264
