MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
mof_8044	44.23873	21.47077	810.264	5783.25	0.85746
mof_8045	47.89612	22.44384	821.772	5601.7	0.83796
mof_8046	44.84081	21.74034	828.277	6181.25	0.85048
mof_8047	44.83492	21.71501	829.308	6186.55	0.85202
mof_8048	48.09714	23.03226	778.43	6220.92	0.8558
mof_8049	22.90747	9.9906	1749.37	3676.89	0.63064
mof_804	22.75013	18.11711	1167.98	2088.13	0.62084
mof_8050	47.20413	22.94303	789.77	6064.73	0.85368
mof_8051	50.03981	23.90426	756.814	6438.89	0.8632
mof_8052	49.61366	23.89892	706.581	5617.63	0.87342
mof_8053	55.55644	26.6495	653.884	6378.32	0.87812
mof_8054	54.18817	26.31022	639.465	6039.35	0.88172
mof_8055	52.84978	26.76475	621.516	5468.32	0.88796
mof_8056	58.25027	28.25325	574.78	6907.93	0.899
mof_8057	57.79416	29.1028	588.073	7000.0	0.89784
mof_8058	21.97319	9.8115	1830.95	3860.34	0.60128
mof_8059	17.3157	9.6028	2042.73	3560.64	0.52968
mof_805	22.63515	17.9909	1170.08	2008.5	0.61352
mof_8060	23.4824	10.61871	1763.22	3701.46	0.6177
mof_8061	27.89024	12.35691	1520.98	3575.53	0.61894
mof_8062	24.48314	10.74092	1653.43	3704.84	0.58786
mof_8063	25.51099	10.908	1589.85	3545.05	0.60526
mof_8064	17.15427	7.62115	1928.67	2713.84	0.46404
mof_8065	27.71815	12.21205	1483.51	4695.17	0.65016
mof_8066	29.62118	13.41113	1364.49	4342.63	0.66812
mof_8067	29.24339	13.21059	1394.03	5137.72	0.69884
mof_8068	30.88463	14.12199	1338.16	4718.23	0.72224
mof_8069	31.06512	14.4303	1260.76	5847.75	0.74824
mof_806	23.21774	18.50795	1234.71	2332.21	0.64364
mof_8070	31.35854	15.05446	1266.81	5857.55	0.74718
mof_8071	34.3239	17.07273	1109.19	6114.15	0.79058
mof_8072	35.322	16.42265	1173.38	5752.46	0.76122
mof_8073	36.40713	16.81984	1135.23	5414.19	0.77506
mof_8074	40.44164	19.03235	1039.39	6437.98	0.80216
mof_8075	23.71586	11.6394	1486.07	3997.97	0.66238
mof_8076	37.35609	18.28704	1061.5	6381.0	0.7971
mof_8077	38.47136	20.10692	976.879	5852.69	0.80598
mof_8078	42.61065	18.91509	1013.85	5903.21	0.79552
mof_8079	42.29351	19.21604	956.535	6103.01	0.8093
mof_807	22.86244	18.2038	1304.39	2365.59	0.65088
mof_8080	39.96891	19.91102	944.573	6484.76	0.81808
mof_8081	42.00435	20.12912	915.192	6224.88	0.82292
mof_8082	44.7765	21.53975	874.121	5595.82	0.83428
mof_8083	42.42611	21.04782	827.653	7058.11	0.85348
mof_8084	43.77662	19.97566	941.3	6158.24	0.81412
mof_8085	43.27168	21.57582	838.438	6974.71	0.84198
mof_8086	24.01819	10.64213	1526.68	4222.63	0.63916
mof_8087	41.82766	20.3702	841.929	6470.2	0.84416
mof_8088	43.42925	20.46993	1025.1	6594.29	0.79932
mof_8089	46.25476	22.65231	891.406	7187.44	0.8409
mof_808	23.50536	18.74337	1282.08	2636.6	0.6684
mof_8090	46.0884	23.18218	890.917	7161.88	0.83716
mof_8091	46.07876	22.94803	821.244	7454.24	0.85618
mof_8092	46.69334	23.13652	768.959	6748.44	0.86546
mof_8093	49.06137	22.61859	789.343	6296.88	0.84376
mof_8094	48.45235	22.99879	775.267	7211.37	0.85998
mof_8095	45.72006	23.43937	790.816	7142.75	0.85744
mof_8096	48.25831	23.23719	743.528	7053.4	0.85998
mof_8097	26.2502	13.09998	1478.05	4698.65	0.6851
mof_8098	49.28452	23.96871	749.854	6873.78	0.86134
mof_8099	52.39948	25.43699	717.868	7214.11	0.8679
mof_809	23.03878	17.94493	1309.6	2678.46	0.66502
mof_80	6.11295	5.34469	2429.14	1743.86	0.17782
mof_8100	53.0734	26.93626	681.553	6300.43	0.8775
mof_8101	58.70275	29.52063	636.508	7106.31	0.88148
mof_8102	56.58118	28.37597	620.919	6722.33	0.88624
mof_8103	57.97679	30.08159	601.715	6059.15	0.891
mof_8104	60.17679	30.45569	558.609	7732.0	0.9016
mof_8105	59.24573	30.88267	575.305	7903.63	0.8991
mof_8106	27.45072	14.12616	1485.24	4762.27	0.68184
mof_8107	25.19326	13.49709	1584.64	4745.35	0.662
mof_8108	27.04899	13.93649	1461.98	4592.86	0.6899
mof_8109	29.07459	13.51712	1381.53	4335.19	0.6666
mof_810	25.15411	20.24881	1215.42	2916.7	0.71914
mof_8110	26.94222	12.20439	1588.03	4611.66	0.6239
mof_8111	27.61912	12.0381	1514.49	4365.61	0.63976
mof_8112	17.11405	7.60496	1907.61	2402.58	0.416
mof_8113	28.81186	12.69688	1452.18	4466.07	0.64958
mof_8114	29.56881	13.82032	1342.78	4103.43	0.66446
mof_8115	30.07873	14.17649	1378.7	4840.49	0.69324
mof_8116	31.04775	15.05633	1342.33	4492.94	0.71518
mof_8117	31.21278	15.31688	1279.65	5541.48	0.7398
mof_8118	33.25609	14.6265	1265.89	5550.72	0.74236
mof_8119	34.47306	17.3781	1119.1	5752.46	0.78344
mof_811	27.57144	22.37811	1104.76	2839.87	0.71102
mof_8120	35.58565	16.88726	1170.88	5500.85	0.75586
mof_8121	35.20616	16.87747	1126.78	5141.52	0.77032
mof_8122	40.58086	19.48658	1041.11	6127.04	0.79564
mof_8123	23.81501	11.748	1565.28	3872.82	0.63686
mof_8124	37.13853	17.92567	1065.51	6164.28	0.79404
mof_8125	37.56692	19.97411	983.443	5605.7	0.8011
mof_8126	41.7249	19.56759	1003.87	5702.09	0.79526
mof_8127	42.60952	19.89184	942.756	5874.27	0.8095
mof_8128	42.22634	20.1275	929.995	6273.95	0.81728
mof_8129	42.19735	20.38092	908.535	6006.8	0.82178
mof_812	27.23596	22.09754	1126.3	2783.81	0.7167
mof_8130	44.05799	21.61808	861.601	5393.71	0.83536
mof_8131	42.80635	21.53076	833.929	6727.15	0.8495
mof_8132	42.30299	20.07708	933.997	5920.46	0.81062
mof_8133	44.15184	22.03784	835.092	6714.28	0.8408
mof_8134	25.52889	11.36355	1517.91	3976.56	0.62946
mof_8135	42.45665	21.36203	825.522	6228.38	0.84586
mof_8136	44.10019	23.77842	970.924	6113.13	0.80232
mof_8137	47.45131	22.95989	887.356	6898.07	0.839
mof_8138	47.0454	22.95833	884.03	6841.48	0.83492
mof_8139	47.51523	23.04635	814.322	7118.69	0.85478
mof_813	29.21003	23.63948	1099.5	3220.9	0.74442
mof_8140	47.74627	23.83471	768.284	6493.05	0.86362
mof_8141	48.55313	22.94603	779.156	6094.19	0.84474
mof_8142	48.9983	23.72003	777.486	6939.05	0.85764
mof_8143	46.04228	22.94425	782.087	6879.99	0.85698
mof_8144	49.83786	23.71893	736.436	6819.46	0.8598
mof_8145	26.19139	13.16596	1534.34	4455.24	0.66282
mof_8146	48.67155	23.63446	738.941	6635.42	0.86078
mof_8147	51.59797	24.9032	714.076	7033.65	0.8688
mof_8148	51.6518	25.335	663.43	6106.35	0.87828
mof_8149	58.44633	28.13359	624.549	6900.96	0.88242
mof_814	17.45498	13.31893	1633.13	2072.01	0.54616
mof_8150	56.2505	27.56105	605.857	6506.85	0.88616
mof_8151	57.03263	28.40254	585.093	5893.16	0.89292
mof_8152	59.33878	29.67546	550.212	7507.82	0.90172
mof_8153	60.91157	31.45361	568.076	7609.76	0.89906
mof_8154	26.13019	13.11896	1521.34	4504.15	0.66476
mof_8155	22.10379	11.89942	1771.19	4545.62	0.61544
mof_8156	27.6602	14.65055	1501.52	4388.81	0.67478
mof_8157	29.77428	13.90476	1375.61	4171.13	0.66472
mof_8158	27.22702	11.85504	1561.15	4367.04	0.62002
mof_8159	28.49433	12.20082	1523.05	4239.37	0.63518
mof_815	29.19648	23.63631	1101.26	3225.17	0.74468
mof_8160	18.05294	7.13089	2006.47	2647.49	0.38704
mof_8161	30.44577	13.12926	1471.47	4643.01	0.6517
mof_8162	30.47059	14.81697	1362.39	4162.43	0.65968
mof_8163	32.17167	14.78572	1391.68	4897.23	0.69106
mof_8164	33.35203	15.13104	1316.92	4424.1	0.70896
mof_8165	32.20307	15.25611	1312.61	5369.61	0.72412
mof_8166	30.89235	15.04663	1313.85	5464.4	0.72634
mof_8167	36.13956	17.42111	1132.23	5693.8	0.77666
mof_8168	41.58488	19.61004	1001.77	5866.53	0.79796
mof_8169	40.20303	19.6913	977.967	5562.98	0.80022
mof_816	34.23095	28.26351	909.646	3459.78	0.78758
mof_8170	45.71246	21.0707	920.03	5828.73	0.81228
mof_8171	44.21916	21.26733	885.263	5900.15	0.82434
mof_8172	43.92931	21.95695	847.278	5344.46	0.83462
mof_8173	42.35629	20.5762	938.012	5884.91	0.81006
mof_8174	44.60685	22.1851	844.747	6544.37	0.83846
mof_8175	25.89933	11.55036	1579.69	3969.02	0.61208
mof_8176	44.09585	22.72974	828.849	6092.96	0.84146
mof_8177	47.14231	22.85539	945.936	6164.42	0.80874
mof_8178	49.45833	23.86393	840.036	6614.31	0.84324
mof_8179	49.00309	23.89564	839.962	6574.68	0.83996
mof_817	31.50639	26.17798	981.176	3157.15	0.74918
mof_8180	49.17704	23.97762	780.357	6843.7	0.85642
mof_8181	49.31792	24.84712	748.376	6362.6	0.86422
mof_8182	51.11206	24.66985	757.288	6026.97	0.84826
mof_8183	51.32716	25.42454	710.908	6656.86	0.8637
mof_8184	50.40816	24.71181	721.706	6496.6	0.86298
mof_8185	54.19801	26.19369	689.788	6823.02	0.86996
mof_8186	53.95288	26.50544	647.059	6012.03	0.87974
mof_8188	58.61575	28.61823	588.494	6397.43	0.88762
mof_8189	62.24352	30.56599	531.877	7285.15	0.90294
mof_818	32.12303	26.94303	961.515	3267.59	0.76362
mof_8190	25.83532	11.80569	1591.52	4487.17	0.64152
mof_8191	21.6396	10.14414	1691.47	4330.26	0.61974
mof_8192	31.02454	15.03052	1381.23	4195.3	0.66224
mof_8193	22.26076	9.67418	1791.43	3705.57	0.52856
mof_8194	34.10689	16.87934	1265.39	5318.23	0.71582
mof_8195	36.02097	17.59023	1208.57	4958.62	0.71946
mof_8196	36.43733	17.46842	1206.1	5690.28	0.7476
mof_8197	36.11334	16.94977	1187.32	5332.2	0.75898
mof_8198	36.51238	16.97856	1139.01	6270.29	0.77448
mof_8199	35.89827	17.01135	1133.01	6324.92	0.7762
mof_819	33.26151	26.74389	944.302	3337.71	0.77384
mof_81	15.94925	13.92627	1678.61	3756.88	0.6249
mof_8200	40.06229	19.40306	995.385	6529.44	0.81078
mof_8201	41.30678	20.5226	1003.28	6137.15	0.79842
mof_8202	40.44104	21.17942	982.328	5762.32	0.8055
mof_8203	45.37469	22.51078	915.831	6786.12	0.827
mof_8204	34.14274	14.82873	1249.86	6202.64	0.75698
mof_8205	45.94817	22.46962	905.045	6702.71	0.82646
mof_8206	42.83022	22.94976	873.333	6078.72	0.82528
mof_8207	48.06785	25.27939	845.579	6095.65	0.83002
mof_8208	48.00719	25.67843	811.615	6298.07	0.84032
mof_8209	50.95928	25.76127	785.35	6650.42	0.84798
mof_820	33.05923	26.84669	928.543	3237.03	0.77594
mof_8210	49.98147	25.35836	773.016	6393.89	0.85002
mof_8211	49.19103	24.89773	759.03	5919.34	0.85798
mof_8212	48.84986	24.19262	730.691	7217.91	0.86784
mof_8213	46.98057	24.76461	816.831	6395.68	0.84018
mof_8214	51.158	24.92098	744.347	7158.31	0.86108
mof_8215	29.05405	12.92176	1491.7	5354.84	0.68284
mof_8216	50.18252	24.7051	722.471	6692.99	0.86514
mof_8217	50.67732	26.50368	834.193	6670.52	0.8345
mof_8218	54.10838	27.06945	763.885	7352.04	0.86396
mof_8219	54.05277	27.05383	765.515	7326.53	0.86088
mof_821	32.49795	26.54298	942.143	3137.02	0.78298
mof_8220	54.82528	27.24015	699.44	7505.28	0.87514
mof_8221	54.1254	27.02424	668.651	6954.4	0.88122
mof_8222	55.86953	29.12301	670.877	6466.59	0.87044
mof_8223	54.15976	27.29801	679.84	7355.47	0.87748
mof_8224	54.93127	27.37315	660.859	7130.24	0.877
mof_8225	59.01621	29.4988	628.51	7129.56	0.88154
mof_8226	31.34603	14.54242	1417.65	5610.36	0.71186
mof_8227	55.43952	28.92092	640.204	6972.43	0.88128
mof_8228	59.80937	30.25739	615.196	7352.38	0.88758
mof_8229	59.88906	29.94004	578.998	6517.41	0.89654
mof_822	31.24511	25.46978	953.698	3471.03	0.7984
mof_8230	65.40387	33.00017	538.17	7178.66	0.899
mof_8231	65.02018	32.88179	526.117	6814.77	0.90216
mof_8232	63.15171	32.6667	516.113	6256.13	0.90674
mof_8233	68.83882	35.12723	475.233	7677.88	0.91504
mof_8234	69.04418	35.15775	492.264	7902.42	0.91384
mof_8235	26.35919	14.01083	1488.44	5396.25	0.68926
mof_8236	23.58297	13.47723	1589.42	5240.66	0.6647
mof_8237	29.97185	14.32217	1400.4	5245.48	0.70966
mof_8238	36.08423	17.50766	1259.12	5140.47	0.71898
mof_8239	32.69239	15.88713	1308.48	5021.06	0.69732
mof_823	31.81972	26.3109	967.855	3303.39	0.7642
mof_8240	32.85762	16.75927	1225.9	4687.58	0.71242
mof_8241	13.03492	6.35136	1918.52	1646.44	0.29856
mof_8242	23.41342	10.79494	1658.45	3768.31	0.55072
mof_8243	25.52439	11.51662	1560.62	3570.87	0.57522
mof_8244	25.90989	12.61544	1592.88	4203.92	0.61274
mof_8245	26.62632	13.39567	1588.94	4035.47	0.65052
mof_8246	26.09518	13.91768	1536.35	5101.04	0.67406
mof_8247	25.80881	13.10556	1533.35	5247.56	0.67982
mof_8248	30.63982	16.57186	1321.3	5554.13	0.74306
mof_8249	31.41113	15.45938	1347.66	4992.66	0.70178
mof_824	33.47115	26.83911	950.315	3654.7	0.7878
mof_8250	32.57488	16.40058	1301.35	4636.16	0.71868
mof_8251	36.17818	19.75531	1189.78	5713.27	0.7583
mof_8252	17.39002	9.97678	1990.29	3389.69	0.52202
mof_8253	36.20593	17.36291	1224.13	5881.14	0.75772
mof_8254	34.85438	17.83287	1162.13	5287.13	0.75634
mof_8255	36.59984	19.31409	1163.39	5224.89	0.7472
mof_8256	38.41719	19.64162	1088.55	5508.99	0.76984
mof_8257	40.95746	20.37931	1052.45	5911.17	0.78496
mof_8258	40.643	20.18142	1046.11	5730.74	0.78816
mof_8259	40.39493	20.83547	1001.24	5189.18	0.80702
mof_825	18.00679	14.07321	1523.11	2026.14	0.55216
mof_8260	39.61086	21.45359	962.364	6732.49	0.82704
mof_8261	37.46425	19.02844	1097.78	5646.83	0.77302
mof_8262	40.12038	21.08577	987.734	6508.45	0.8084
mof_8263	19.18467	9.90823	1856.74	3490.89	0.52634
mof_8264	40.42065	21.21618	954.293	6089.97	0.81926
mof_8265	41.87311	22.75287	1077.78	5547.53	0.76718
mof_8266	45.51348	22.9099	982.741	6447.6	0.81314
mof_8267	45.27004	22.46008	991.372	6471.15	0.80868
mof_8268	45.53795	24.72381	888.286	6725.35	0.83344
mof_8269	45.01149	24.40543	847.77	6184.75	0.84354
mof_826	32.31131	26.24813	932.817	3450.63	0.79302
mof_8270	47.37847	23.32334	879.801	5826.05	0.81916
mof_8271	44.91698	24.66042	906.2	6943.26	0.8347
mof_8272	45.06737	22.26152	877.756	6719.15	0.83668
mof_8273	47.51398	23.81555	831.625	6683.73	0.83986
mof_8274	21.6671	11.68738	1750.45	3758.15	0.58704
mof_8275	47.70504	24.08621	849.058	6524.85	0.83864
mof_8276	50.30975	25.38373	807.744	6906.42	0.85016
mof_8277	49.5191	25.86731	748.457	5971.61	0.86416
mof_8278	55.70133	28.58836	699.464	6752.2	0.86616
mof_8279	55.18543	28.27473	683.413	6395.04	0.87038
mof_827	32.07155	24.08673	949.963	3395.2	0.76178
mof_8280	54.95461	28.64781	656.242	5762.9	0.88026
mof_8281	59.07156	30.05299	608.886	7434.71	0.89104
mof_8282	60.52852	32.90454	612.695	7396.2	0.88918
mof_8283	20.86443	10.09349	1818.61	3723.27	0.5529
mof_8284	17.83322	10.2406	1954.13	3630.48	0.51442
mof_8285	20.57972	10.64429	1794.38	3607.39	0.5679
mof_8286	26.18725	11.73212	1557.63	3540.18	0.57858
mof_8287	24.59327	10.17036	1675.23	3443.75	0.5177
mof_8288	24.24101	9.53231	1683.62	3390.16	0.53058
mof_8289	16.90418	7.52227	1975.28	2701.52	0.4505
mof_828	34.6777	27.02897	1022.99	4057.52	0.7936
mof_8290	27.18871	11.959	1495.27	4657.25	0.6458
mof_8291	29.73249	14.22726	1358.77	4343.12	0.6705
mof_8292	29.82396	13.32806	1397.04	5141.5	0.69786
mof_8293	29.68416	13.3842	1358.19	4703.72	0.71844
mof_8294	30.94833	14.58926	1281.91	5827.44	0.74604
mof_8295	32.45122	15.15392	1252.29	5867.72	0.74928
mof_8296	34.08046	17.0202	1118.7	6152.16	0.79148
mof_8297	34.91902	15.7679	1171.58	5752.17	0.76326
mof_8298	35.8336	16.79862	1143.2	5445.13	0.77668
mof_8299	38.23894	18.0559	1056.84	6330.8	0.79574
mof_829	34.77065	27.66317	994.709	3925.32	0.78984
mof_82	16.56653	15.33415	1592.16	3881.02	0.64874
mof_8300	23.45524	11.28937	1541.04	4041.36	0.64966
mof_8301	40.26457	18.92171	1046.2	6458.62	0.80152
mof_8302	41.90518	20.46804	961.417	5841.65	0.80992
mof_8303	41.61529	18.56466	1023.52	5871.2	0.78964
mof_8304	42.41301	18.84908	968.065	6069.62	0.80426
mof_8305	40.54702	20.68191	947.769	6444.98	0.81388
mof_8306	41.48908	20.32421	927.766	6157.38	0.81836
mof_8307	43.37815	21.57648	888.601	5612.58	0.83354
mof_8308	42.27266	21.01504	830.51	7066.66	0.85332
mof_8309	45.65051	20.73387	933.891	6168.78	0.81456
mof_830	35.23009	27.80151	931.43	3958.19	0.80992
mof_8310	42.55125	20.88536	850.209	6996.08	0.84042
mof_8311	23.17272	10.75792	1544.84	4209.91	0.63466
mof_8312	41.03794	20.18086	851.072	6434.89	0.84186
mof_8313	42.62227	23.32347	1012.11	6502.24	0.80192
mof_8314	46.47817	22.7513	897.649	7224.08	0.84162
mof_8315	46.08271	22.81385	890.085	7142.56	0.83864
mof_8316	46.51608	22.6831	820.738	7447.71	0.8563
mof_8317	47.02952	23.01258	770.112	6754.93	0.86662
mof_8318	48.60846	23.62381	788.963	6271.72	0.84516
mof_8319	45.28689	23.97059	793.96	7117.01	0.85588
mof_831	34.86339	28.50537	895.398	3715.49	0.81738
mof_8320	48.41361	22.95523	778.26	7222.49	0.86034
mof_8321	49.42439	24.11695	741.346	7017.42	0.8613
mof_8322	26.07225	13.09243	1481.3	4697.84	0.68346
mof_8323	50.81826	24.07582	748.51	6855.66	0.86046
mof_8324	52.63412	25.93037	719.576	7199.77	0.8671
mof_8325	53.80162	26.89149	680.521	6288.05	0.87788
mof_8326	56.89522	29.07507	636.369	7061.82	0.88114
mof_8327	55.59686	28.60501	626.94	6679.53	0.88318
mof_8328	57.52875	29.90916	605.973	6057.94	0.89192
mof_8329	60.07871	30.66578	557.032	7686.48	0.90216
mof_832	37.16203	30.38608	840.705	3601.34	0.80294
mof_8330	59.16726	30.82454	574.785	7891.27	0.90018
mof_8331	27.93912	14.60884	1475.39	4756.24	0.68524
mof_8332	26.03898	13.90518	1547.58	4706.59	0.66914
mof_8333	28.01079	14.91478	1436.9	4579.15	0.69488
mof_8334	28.96989	13.85971	1387.25	4343.83	0.66586
mof_8335	26.8913	12.28875	1571.0	4573.85	0.62496
mof_8336	27.87199	12.69718	1516.92	4403.04	0.6425
mof_8337	17.05833	7.72232	1895.17	2384.21	0.41516
mof_8338	28.41367	13.00376	1445.89	4425.83	0.65046
mof_8339	29.26498	13.17389	1335.07	4046.4	0.66328
mof_833	35.22059	28.84944	867.709	3713.37	0.81214
mof_8340	29.88752	13.92648	1372.28	4802.71	0.69388
mof_8341	31.32416	14.77423	1336.09	4456.72	0.71528
mof_8342	30.75186	14.81644	1277.14	5462.03	0.73784
mof_8343	32.07422	14.49033	1252.76	5500.86	0.74218
mof_8344	34.41333	17.3222	1122.39	5749.58	0.78366
mof_8345	36.02788	16.93883	1148.47	5440.66	0.7578
mof_8346	35.83478	16.73536	1117.94	5114.66	0.77158
mof_8347	36.99626	17.93228	1056.97	6102.06	0.7944
mof_8348	23.14988	11.22493	1603.38	3800.4	0.62184
mof_8349	40.60626	19.39467	1047.19	6136.35	0.79664
mof_834	35.20638	28.84865	867.877	3713.38	0.81248
mof_8350	37.41265	20.41878	982.978	5598.69	0.80208
mof_8351	41.55525	19.30796	1000.3	5635.99	0.7928
mof_8352	42.26353	19.86995	944.77	5835.71	0.80632
mof_8353	42.45935	19.8986	926.952	6217.45	0.81644
mof_8354	41.6318	20.25781	909.361	5966.72	0.82082
mof_8355	44.11623	21.14629	861.447	5374.54	0.83448
mof_8356	42.76526	21.47831	834.352	6711.31	0.84976
mof_8357	41.50262	20.7007	951.553	5903.42	0.8093
mof_8358	45.64512	22.71388	829.44	6736.31	0.84348
mof_8359	25.17783	11.76039	1518.85	3974.46	0.62966
mof_835	37.90948	31.11008	794.538	3778.36	0.82082
mof_8360	42.39108	22.45027	823.67	6210.17	0.84466
mof_8361	43.3955	23.57339	964.042	6041.47	0.8037
mof_8362	47.35006	22.93901	887.964	6883.72	0.83722
mof_8363	47.00299	22.96943	885.21	6831.52	0.83518
mof_8364	47.43955	23.01001	817.435	7127.5	0.85316
mof_8365	47.6826	23.79589	767.344	6468.27	0.86228
mof_8366	47.54381	23.44966	782.924	6062.32	0.84242
mof_8367	45.01531	22.94631	779.937	6831.87	0.85548
mof_8368	48.97523	23.65202	774.915	6893.2	0.85752
mof_8369	48.21289	24.15588	733.072	6780.25	0.86138
mof_836	19.0697	15.0355	1577.73	2290.55	0.58774
mof_8370	26.13904	13.10578	1525.37	4410.71	0.66248
mof_8371	47.94355	23.29945	738.054	6601.15	0.8603
mof_8372	50.72886	24.88551	712.388	6982.7	0.86882
mof_8373	52.05765	25.48836	663.293	6074.57	0.87924
mof_8374	56.68876	27.78987	624.645	6871.66	0.8829
mof_8375	55.61382	27.57511	609.698	6475.2	0.88562
mof_8376	56.41852	28.42999	585.061	5862.64	0.89318
mof_8377	58.46075	29.61174	550.14	7488.75	0.90272
mof_8378	60.56717	31.44573	569.094	7614.72	0.89918
mof_8379	26.82964	13.48777	1455.17	4368.08	0.6693
mof_837	37.27408	30.75463	804.586	3700.43	0.81802
mof_8380	25.41882	13.00652	1573.05	4451.6	0.6526
mof_8381	28.46873	15.11444	1475.35	4350.82	0.67958
mof_8382	29.59193	13.83904	1382.44	4173.24	0.66412
mof_8383	27.61212	11.87238	1550.37	4310.93	0.61882
mof_8384	28.69613	11.63535	1500.75	4149.74	0.63478
mof_8385	17.58008	7.91229	1902.98	2499.95	0.39766
mof_8386	30.86783	13.22646	1469.11	4633.55	0.65404
mof_8387	30.86405	14.87832	1377.56	4171.07	0.6582
mof_8388	32.65961	14.69682	1381.52	4855.53	0.69422
mof_8389	32.00802	14.92753	1325.63	4440.66	0.71034
mof_838	39.29126	32.2585	775.667	3856.97	0.82808
mof_8390	31.88729	15.27955	1323.93	5374.69	0.72282
mof_8391	31.10026	15.86098	1310.69	5473.78	0.72876
mof_8392	36.07127	16.76865	1136.05	5689.07	0.77652
mof_8393	36.60906	17.875	1149.79	5458.77	0.75966
mof_8394	36.69897	17.46998	1121.99	5115.82	0.76882
mof_8395	40.23359	19.61069	1037.89	6008.1	0.79442
mof_8396	24.02732	11.50182	1644.49	3739.5	0.6007
mof_8397	41.47824	19.5222	1002.58	5851.14	0.79676
mof_8398	39.82632	18.2251	980.629	5544.34	0.8006
mof_8399	44.97767	20.49153	970.92	5639.21	0.79916
mof_839	38.57391	31.72968	768.811	3633.65	0.83716
mof_83	16.43586	15.56966	1557.19	3637.35	0.66748
mof_8400	45.20045	21.04472	917.971	5795.66	0.81138
mof_8401	45.34258	21.71203	894.053	6077.6	0.82106
mof_8402	44.43652	21.57686	884.293	5882.64	0.82328
mof_8403	44.32204	22.0435	846.964	5341.95	0.83468
mof_8404	44.15302	21.93551	826.881	6536.44	0.84726
mof_8405	42.53237	20.92598	934.566	5853.92	0.81096
mof_8406	43.41561	22.21821	849.659	6522.15	0.83574
mof_8407	24.76054	11.3456	1636.59	4075.73	0.60624
mof_8408	43.9385	21.16358	826.713	6080.53	0.83982
mof_8409	46.29952	21.91315	945.426	6147.34	0.8095
mof_840	43.12763	33.8046	707.326	4066.9	0.84538
mof_8410	49.0825	23.79259	844.343	6624.08	0.84136
mof_8411	48.73675	23.68348	843.807	6569.68	0.839
mof_8412	49.22942	24.13723	776.658	6792.67	0.85632
mof_8413	48.92312	24.77317	750.751	6356.89	0.86236
mof_8414	50.76296	24.49561	757.219	6020.2	0.8497
mof_8415	48.41567	24.3354	757.803	6649.94	0.85826
mof_8416	49.62412	24.58034	761.809	6743.98	0.85884
mof_8417	50.82493	24.98335	714.898	6640.61	0.86244
mof_8418	28.17689	13.06721	1513.51	4274.84	0.64926
mof_8419	50.6884	24.75631	721.912	6482.62	0.86168
mof_841	43.01089	35.21123	685.716	3864.07	0.84908
mof_8420	54.09564	26.26108	691.242	6827.23	0.87046
mof_8421	53.72116	26.74039	647.854	6008.45	0.88024
mof_8422	57.91474	28.9988	607.187	6771.48	0.88538
mof_8423	58.34757	28.6782	587.805	6382.48	0.88872
mof_8424	58.20345	29.57474	570.997	5817.25	0.89484
mof_8425	61.72878	30.78693	532.863	7289.55	0.90484
mof_8426	62.0812	31.54475	537.371	7315.95	0.9035
mof_8427	25.6275	12.94053	1562.92	4418.41	0.64356
mof_8428	23.76491	11.78668	1693.6	4347.16	0.61128
mof_8429	25.31012	11.84039	1554.66	4259.8	0.64498
mof_842	42.28558	34.643	697.079	3723.93	0.85342
mof_8430	30.77828	15.02892	1387.19	4198.07	0.66324
mof_8431	27.5628	11.64421	1515.35	4342.76	0.62682
mof_8432	28.78002	12.58739	1494.67	4255.1	0.63922
mof_8433	21.76785	9.5497	1817.38	3738.99	0.52836
mof_8434	34.27115	17.3556	1256.01	5345.69	0.71844
mof_8435	35.28271	17.36661	1216.64	4972.42	0.71742
mof_8436	35.95516	17.33929	1210.42	5701.6	0.74714
mof_8437	36.48818	17.0889	1183.81	5318.88	0.75882
mof_8438	35.94478	16.93269	1138.95	6274.06	0.77226
mof_8439	36.08673	16.87534	1127.96	6352.01	0.7785
mof_843	45.25946	37.25808	632.877	4265.12	0.86656
mof_8440	40.16762	19.3831	1000.33	6549.89	0.81132
mof_8441	42.59676	21.34004	986.643	6087.49	0.79952
mof_8442	40.85822	20.04234	994.163	5773.22	0.8029
mof_8443	46.04435	22.5164	904.019	6704.49	0.82678
mof_8444	26.8466	12.39014	1604.65	5124.12	0.66478
mof_8445	45.318	22.42208	916.023	6775.21	0.82648
mof_8446	43.26865	22.03376	851.231	6038.73	0.82988
mof_8447	47.24716	25.46281	848.718	6096.75	0.8281
mof_8448	49.40735	25.3956	805.621	6318.43	0.839
mof_8449	50.57928	25.5542	786.301	6657.75	0.8475
mof_844	44.47586	35.26631	696.855	4669.78	0.86242
mof_8450	47.89715	25.08021	782.137	6441.18	0.84788
mof_8451	49.59655	24.69079	754.851	5900.72	0.85624
mof_8452	48.98772	24.196	732.165	7221.38	0.86716
mof_8453	48.03889	24.81212	807.525	6351.25	0.84052
mof_8454	51.58478	23.67482	738.63	7199.61	0.86178
mof_8455	28.38858	12.68542	1503.93	5363.23	0.68104
mof_8456	49.46451	23.99114	733.403	6712.49	0.86352
mof_8457	51.2873	27.18616	825.599	6590.48	0.83516
mof_8458	54.17082	27.02591	764.592	7348.27	0.8612
mof_8459	54.18512	27.0264	766.904	7328.91	0.85998
