MOF	LCD	PLD	Vol_SA	Grav_SA	Void_fraction
ERIJUM_clean	9.00258	2.71737	0.0	0.0	0.0
ERIRIG_auto	11.67849	9.57613	2036.04	4770.74	0.55502
ERIWAF_clean	10.65116	5.48487	2393.22	2847.25	0.30872
EROCIZ_clean	5.34059	3.74867	1081.46	774.359	0.05962
ERUFUS_clean	4.3604	3.42673	909.686	602.844	0.03704
ERULEK_clean	8.92635	6.96534	2024.73	2532.2	0.2738
ERUNIQ_clean	5.45734	2.87384	0.0	0.0	0.05246
ERUNOW_clean	9.74436	7.85759	1830.46	2069.92	0.27862
ERUVEU_clean	3.34466	3.01377	0.0	0.0	0.00454
ESANET_clean	7.69209	6.08736	1228.13	681.418	0.12396
ESARAT_clean	4.65638	2.73042	0.0	0.0	0.0
ESAROH_clean	4.75347	3.71612	650.138	475.42	0.03158
ESARUN_clean	6.08793	3.97207	1348.48	1180.59	0.0859
ESASAU_clean	5.00328	3.89627	742.336	539.065	0.03844
ESASEY_clean	5.5251	4.77538	828.658	645.012	0.0541
ESEDIQ_clean	5.39674	3.78301	2509.18	3006.66	0.1206
ESEHIV_clean	5.10587	3.69765	1048.72	843.849	0.0588
ESEQUO_clean	5.9241	3.78187	1513.68	1293.2	0.09086
ESEVIH_clean	6.88268	6.30555	1362.46	898.574	0.14808
ESIDOB_clean	5.0954	4.12899	1628.27	1225.21	0.07882
ESIFET_clean	8.81259	5.05152	1570.75	1102.03	0.16116
ESIGES01_clean	5.30554	4.43053	1948.03	1519.01	0.13154
ESIGES02_clean	5.25592	4.31073	1976.73	1537.82	0.12506
ESIGES_clean	5.24833	4.2623	1989.17	1541.44	0.12564
ESIWAF_clean	5.69104	3.39715	1335.34	806.898	0.09502
ESUMOU01_clean	3.34875	2.66439	0.0	0.0	0.0
ESUMOU_clean	3.43054	2.73995	0.0	0.0	0.0
ESURER01_clean	6.75428	5.6916	1494.19	1063.5	0.13992
ESURER02_clean	6.73405	5.67186	1495.79	1061.61	0.13862
ESURER03_clean	6.73192	5.66128	1499.56	1063.6	0.13858
ESURER04_clean	6.9676	6.06182	1530.34	1120.81	0.15378
ESURER_clean	6.78739	5.78928	1515.45	1087.67	0.14434
ESUSAO01_clean	6.3973	4.82556	1413.96	987.766	0.12086
ESUSAO_clean	6.44994	4.84687	1426.44	997.39	0.1222
ESUSIW_clean	6.7467	5.80608	1509.77	1084.58	0.14136
ESUSOC01_clean	7.22634	6.19526	1537.04	1127.27	0.16164
ESUSOC02_clean	7.24893	6.31165	1532.65	1120.35	0.16404
ESUSOC_clean	7.05543	5.76553	1523.12	1116.3	0.1521
ESUTAP_clean	7.12445	6.33134	1563.61	1138.44	0.16246
ESUTIX_clean	7.33038	6.15605	1562.19	1154.27	0.16848
ESUVAR01_clean	5.82794	3.93449	1312.69	847.294	0.08962
ESUVAR02_clean	5.46597	3.26987	1092.84	657.324	0.06352
ESUVAR_clean	6.28796	4.55194	1418.19	964.336	0.11186
ESUVOF_clean	6.88083	5.87111	1523.21	1099.91	0.14988
ETAXIH_clean	5.15292	2.63845	0.0	0.0	0.0
ETAXUT_clean	12.89356	7.93773	1937.09	2684.85	0.34158
ETECIR_clean	4.32284	3.50203	1624.53	1124.08	0.07096
ETECOX_clean	10.32812	8.91862	2124.65	1970.89	0.33078
ETEJIX01_clean	6.69684	4.77946	2551.07	2354.3	0.21292
ETEJIX_clean	6.81796	5.05367	2415.59	2281.71	0.22066
ETEJOD01_clean	6.6678	4.96877	2515.88	2285.25	0.21988
ETEJOD_clean	6.80678	5.11467	2303.25	2042.42	0.21278
ETEJUJ_clean	6.80904	5.16362	2348.91	2112.18	0.21694
ETEKAQ01_manual	5.81491	4.70834	2645.16	2258.09	0.15382
ETEKAQ_clean	6.79458	5.19238	2353.33	2077.38	0.21678
ETEKEU_clean	6.74215	5.18388	2360.3	2030.27	0.21548
ETEMIB_clean	4.60123	3.28049	1040.96	755.432	0.03912
ETEPID_clean	6.17672	3.95395	1422.5	1286.89	0.08886
ETEQUQ_clean	5.92538	4.00393	1525.91	688.758	0.10198
ETESIG_clean	5.84738	4.10522	1243.78	922.66	0.08506
ETEXEI01_clean	5.81183	4.79897	1730.43	1142.99	0.1256
ETEXEI_clean	5.78427	4.68209	1692.64	1108.81	0.12178
ETICIV_clean	4.88964	3.07888	0.0	0.0	0.03396
ETIXEM_clean	4.4488	2.61999	0.0	0.0	0.0
ETIXIQ_clean	6.68041	4.65647	2398.45	2827.11	0.19452
ETUWEW_clean	4.93842	4.37104	2460.76	1573.52	0.15406
ETUWIA_clean	4.84869	4.31374	2427.45	1842.88	0.14704
ETUWOG_clean	4.3132	2.63619	0.0	0.0	0.0
ETUXEW_clean	4.30967	3.74181	1326.41	750.414	0.05806
EVADIQ_clean	7.6272	6.3767	1998.35	1802.37	0.21816
EVAKIV_clean	13.34988	4.00312	1848.5	2531.36	0.30962
EVAKOB_charged	13.10841	3.92349	1791.13	2221.14	0.25778
EVEGER_clean	7.47303	3.24345	921.126	619.862	0.06298
EVEGIV_clean	6.17269	4.02255	1009.51	769.273	0.06152
EVEGOB_clean	6.69286	4.96539	1019.77	795.132	0.0742
EVEGUH_clean	6.67679	5.04188	1031.19	800.548	0.07528
EVIMUT_clean	5.27695	4.27032	1727.37	1745.8	0.1038
EVOHOM_clean	3.57984	2.65551	0.0	0.0	0.0
EVOMOR01_clean	4.57986	2.42195	0.0	0.0	0.0
EVOMOR_clean	4.59198	2.45336	0.0	0.0	0.0
EVUBAY_clean	3.66168	2.57868	0.0	0.0	0.0
EVUDAA_clean	8.8715	5.37575	1937.31	1816.42	0.20698
EVUMUE_clean	4.29359	2.53108	0.0	0.0	0.0
EVUNAL_clean	4.3435	2.60006	0.0	0.0	0.0
EVUNEP_clean	4.38284	2.63137	0.0	0.0	0.0
EVUNIT_clean_h	4.36696	2.62968	0.0	0.0	0.0
EVUNOY_clean	4.88935	2.54565	0.0	0.0	0.0
EVUPOC_clean	6.33794	4.33256	1613.95	1125.51	0.13158
EVUQOC_clean	5.3745	3.92262	1241.62	823.679	0.0756
EVUQUI_clean	4.83999	3.93851	1230.66	801.471	0.05998
EVURAP_clean	4.91998	4.00691	1220.91	811.959	0.06396
EWASIG01_clean	6.54739	5.55468	2405.86	2416.14	0.23676
EWASIG_clean	6.45735	5.55117	2453.34	2459.04	0.23056
EWECOY_clean	6.36107	5.38638	2003.87	1480.3	0.21274
EWESAC_clean	4.96455	3.52189	599.213	465.373	0.03102
EWETUW_clean	5.62021	4.24917	773.115	588.319	0.05028
EWEWUZ_charged	4.52116	3.71878	739.272	442.944	0.03148
EWIDUK_SL	11.37589	3.1863	1516.04	1652.78	0.22326
EWILON_clean	7.32231	3.25878	1397.52	957.638	0.1058
EWIMIH_charged	5.27531	3.37263	1137.31	933.229	0.05648
EWIPIL_clean	5.07501	3.95522	2150.11	1786.74	0.11136
EWUCOP_clean	4.517	3.6203	2056.18	1803.09	0.08918
EWUFAF_clean	4.48474	2.62455	0.0	0.0	0.0
EWUGEK_clean	4.25922	3.99552	309.308	193.745	0.01384
EWUKAK_clean	8.06678	6.82094	2157.91	1939.21	0.19262
EWUKEO_clean	6.02399	4.9088	2633.0	2524.31	0.19072
EWUKIS_clean	6.09706	5.36823	2575.46	2434.3	0.21608
EWUSOF_clean	11.18858	8.47337	1739.48	1983.45	0.36988
EWUSUL_clean	11.25293	8.38572	1734.13	1770.41	0.3718
EWUTEW_clean	7.55965	4.88065	1755.15	1356.15	0.1533
EXALAR_clean	8.27068	4.14256	1740.78	2125.15	0.17328
EXALIZ_clean	8.54083	3.87619	1497.68	983.345	0.1356
EXAPEA_clean	5.23017	3.49325	442.312	305.385	0.02168
EXAXAE01_clean	10.9668	6.77359	1780.85	1321.37	0.2641
EXAXAE_clean	10.76753	6.65722	1785.26	1307.54	0.25772
EXEMUR_clean	6.22751	4.77221	505.413	356.503	0.03484
EXENAX_clean	4.98437	3.71955	1604.76	847.144	0.08116
EXEQAA_clean	7.25351	7.13068	1768.15	1725.11	0.2013
EXEQII_SL	7.24683	7.11371	1809.45	1765.29	0.20302
EXEWIO_clean	7.06551	3.91163	1378.41	1246.16	0.09564
EXEXAH_clean	9.58473	9.08126	1471.45	1699.64	0.23266
EXIBUI_clean	4.33334	3.2707	723.475	388.137	0.02906
EXIDEV_clean	4.20107	2.85974	0.0	0.0	0.0228
EXIDOF_clean	5.61373	5.00672	2021.14	1951.07	0.15624
EXOFIH_clean	4.43208	4.25139	2232.4	1648.32	0.09832
EXOTOB_clean	13.28738	7.77882	1822.93	2566.18	0.37074
EXOTUH_SL	6.05951	4.4083	2131.94	2242.83	0.15152
EXOZEX_clean	5.85437	3.02039	0.0	0.0	0.08722
EXOZIB_clean	8.81916	5.67239	2166.8	2516.93	0.28804
EXUHEM_clean	5.5848	3.98697	1179.7	987.362	0.07514
EXUHUC_clean	6.22107	4.0898	1091.35	892.54	0.05918
EYACOX_clean	8.14361	5.87215	2554.34	2655.34	0.27844
EYINOR_clean	8.12774	5.83469	2503.04	2509.76	0.2958
EYIYES_clean	8.23387	5.84668	2491.9	2598.56	0.2981
EYOCIG_clean	8.27418	5.89212	2469.85	2677.54	0.30834
EYOCOM_clean	8.18337	5.84697	2490.37	2554.24	0.29774
EYULOA_clean	4.93073	3.99192	971.837	768.216	0.05224
EYUWAW_clean_h	6.01873	4.52996	1577.02	1538.56	0.12252
EZABAJ_clean	3.88346	2.63935	0.0	0.0	0.0
EZABEN_clean	5.22809	3.75233	1664.09	919.727	0.09204
EZEQEH_clean	4.87284	4.37059	1031.76	836.543	0.06048
EZEQIL_clean	5.30026	4.78345	1203.28	1027.31	0.08358
EZEQOR_clean	5.6482	4.90134	1244.74	1087.95	0.09586
EZEQUX_clean	5.58794	4.86495	1248.99	1087.01	0.09366
EZESAF_clean	5.1372	4.14128	776.274	622.915	0.04764
EZIPEK_clean	8.58688	4.2007	1842.77	1215.53	0.15872
EZITUE_clean	5.18743	4.58908	587.999	414.707	0.0375
EZIVAM_clean	4.86841	4.201	483.451	353.387	0.02602
EZOBUR02_clean	5.45351	4.4976	980.367	718.198	0.05654
EZOBUR_clean	6.22091	4.91314	1174.63	928.362	0.08396
EZOFEF_clean	11.22482	4.58247	1400.46	1366.41	0.17908
EZOFOP_clean	16.09732	3.03368	0.0	0.0	0.27162
EZUCIM_clean	5.27092	4.42324	2039.95	2034.02	0.11428
EZUCOS_SL	6.20321	3.17591	1182.35	885.178	0.09152
EZULAO_clean	5.09593	4.42786	1224.31	846.829	0.07564
FABCUI_clean	5.29132	3.67742	1651.39	1511.2	0.0802
FABFOF_ion_b	4.12243	2.89281	0.0	0.0	0.02206
FABGOG_clean	4.61157	3.28798	319.243	206.241	0.01366
FABGUM_clean	4.49645	4.20268	1153.45	959.994	0.06966
FAFCEW_clean	4.10181	2.96369	0.0	0.0	0.01874
FAFDEX_clean	4.84612	4.0465	922.494	653.278	0.04726
FAFGAU_clean	4.21105	3.27208	518.397	275.334	0.01984
FAFJIH_SL	3.61922	2.55624	0.0	0.0	0.0
FAFMAC_clean	6.81612	5.39086	1318.91	1044.53	0.12076
FAFQEJ01_clean	6.37389	4.22376	2548.68	1742.5	0.17148
FAGMAE_clean	5.46748	4.37557	1337.22	1260.79	0.08292
FAGMEI_clean	4.74677	3.86448	731.45	643.34	0.03254
FAGMOS_clean	4.83565	3.90897	821.663	735.884	0.03746
FAGQAI_clean	13.61199	8.61498	2043.58	4247.73	0.4933
FAGREM_clean	7.38233	6.89343	1517.06	1035.37	0.1713
FAGVUH_clean	4.16104	2.76047	0.0	0.0	0.0
FAGXOD_clean	5.20792	3.21624	1246.64	1108.52	0.05372
FAHBIC_clean	3.99775	2.8263	0.0	0.0	0.01812
FAHGAY_clean	5.42928	5.0549	2507.38	3174.68	0.16546
FAHPOV_clean	15.83326	12.70856	1958.56	4211.46	0.54594
FAHQIQ_clean	9.85392	4.35513	2154.12	2524.83	0.25428
FAHQIR_clean	5.4668	3.66161	756.361	606.881	0.04466
FAHTUE_clean	7.2202	3.1424	813.891	532.39	0.05374
FAHVAM_clean	7.31415	3.20421	841.799	555.178	0.05718
FAJYAS_clean	8.56248	6.70705	2009.37	2382.52	0.25556
FAJZOI_clean	5.7048	3.67896	959.769	831.288	0.04988
FAKGOP_clean	3.95851	2.47987	0.0	0.0	0.0
FAKLIO_clean	9.35143	8.40739	1751.05	2324.18	0.26812
FAKLOU_clean	9.12795	8.03305	1703.65	1936.74	0.2523
FAKLUA_clean	9.01677	8.0299	1736.2	2119.15	0.25124
FAKMAH_clean	8.51474	7.6757	1795.29	2371.87	0.24676
FAKNIR_clean	7.731	5.84497	2206.54	2297.91	0.23038
FALBAX_manual	16.1525	9.49143	2204.19	4928.94	0.49788
FALDAA_clean	6.52279	5.33991	1675.83	1538.89	0.11614
FALJAF_clean	3.79701	2.60346	0.0	0.0	0.0
FALLOT_clean	5.47116	3.44168	1418.74	770.648	0.07536
FALPOY_clean	5.64075	4.31698	2046.24	1077.46	0.12312
FALQEQ_clean	5.00067	3.16185	240.058	122.319	0.01184
FALQIU_clean	5.0787	3.13693	238.492	120.593	0.01252
FALQOA_clean	5.05669	3.07042	0.0	0.0	0.01236
FALVOF_clean	6.65756	4.5203	1830.81	1313.6	0.16084
FALVUL01_clean	5.55283	3.37884	1442.79	911.713	0.0851
FALVUL_clean	5.46026	3.31892	1372.04	859.142	0.08036
FALZAU_clean	4.31067	3.32473	985.818	420.79	0.04288
FALZEY_clean	10.41764	2.52325	0.0	0.0	0.0
FALZIC_clean	10.73348	2.62145	0.0	0.0	0.0
FALZOI_clean	10.25755	2.58045	0.0	0.0	0.0
FAMHAE01_clean	3.42491	3.34261	118.317	60.1252	0.00346
FAMHAE_clean	3.46791	3.38791	136.565	71.1048	0.00394
FAMPUH_clean	14.29727	6.50644	2444.21	3634.13	0.40216
FAMQAO_clean	14.19972	6.54893	2387.54	3580.94	0.4051
FAMQES_clean	13.92314	6.55268	2414.53	3581.19	0.39884
FANCIJ_clean	8.52966	7.16955	1355.65	1243.29	0.16274
FANCOP_clean	8.31522	6.68432	1553.48	1493.27	0.15998
FANDEG_clean	8.58478	6.98003	1396.33	1327.09	0.16604
FANQER_clean	5.21362	4.0339	1237.56	820.436	0.06726
FAPXEC_clean	7.23633	7.07944	1684.12	1519.29	0.19636
FAPXIG_clean	7.25163	7.0872	1689.2	1495.86	0.19506
FAPXOM_clean	7.22558	7.07954	1681.79	1488.51	0.19486
FAQGEL_clean	5.35554	3.64691	1471.53	1020.82	0.08634
FAQGIO_clean	3.98232	3.06016	0.0	0.0	0.0141
FAQGIP_clean	5.30496	3.71196	1431.62	1171.5	0.07908
FAQLUH_clean	7.25665	7.09719	1684.04	1521.44	0.19716
FAQVEA_clean	4.28187	3.21093	553.104	377.273	0.01858
FAQYUR_clean	4.28517	3.37183	553.835	300.351	0.02328
FARBIL_clean	6.5257	5.85477	1409.09	1212.81	0.13152
FARFIO_clean	9.12316	6.55123	1802.8	1374.75	0.23156
FARFOU_clean	8.96134	6.03917	1826.87	1390.52	0.22718
FARFUA_clean	8.43305	5.99885	1751.67	1273.81	0.19802
FARHIR_ion_b	6.8791	5.35125	914.853	561.583	0.07814
FARHOX_ion_b	6.26684	3.62781	1320.97	809.265	0.09872
FARYAA_clean	5.49967	2.6024	0.0	0.0	0.0
FARYEE_clean	4.22731	2.91955	0.0	0.0	0.03322
FASFOX_clean	5.05037	3.34539	590.139	397.526	0.02672
FASFUD_clean	4.95441	3.30157	564.535	369.232	0.02502
FASGAK_clean	4.97958	3.34492	584.368	383.305	0.0265
FASHAK_clean	5.67537	4.91896	1792.14	1358.95	0.13468
FASHOX_clean	5.79545	4.39914	1917.62	513.893	0.12856
FASHUD_SL	4.32022	2.90284	0.0	0.0	0.03504
FASJAL_clean	3.28609	2.75862	0.0	0.0	0.0
FASQUN_clean	5.13227	3.03904	0.0	0.0	0.02896
FASVIH_clean	7.36263	6.76595	1810.65	1404.29	0.21254
FASYUU_charged	5.1995	4.26246	661.825	334.238	0.04014
FATKAO_clean	4.65609	3.80909	1131.31	580.057	0.0519
FATKES_clean	4.81739	3.70783	1201.01	657.27	0.05716
FATKIV_clean	14.84172	10.48506	955.393	1194.94	0.24022
FATKIW_clean	4.92999	3.7145	1151.59	608.682	0.05522
FATKOC_clean	4.67985	3.79401	1156.5	606.155	0.05374
FATKUI_clean	4.71614	3.90797	1234.13	699.428	0.06176
FATLUJ_clean	5.42171	4.28978	1284.0	1061.58	0.086
FATQID_clean	11.53016	8.55287	2214.63	3649.73	0.49068
FATVOM_clean	4.53669	4.03212	917.695	574.287	0.04488
FAVFUG_clean	6.83841	4.77149	2058.28	2006.54	0.16618
FAVGAN_clean	5.57142	4.50196	1047.54	685.99	0.07384
FAVGER_clean	5.35311	4.52327	993.225	640.939	0.0713
FAVGIV_clean	4.89361	4.27611	876.572	537.658	0.0487
FAVGOB_clean	4.8913	4.26213	860.438	525.056	0.04784
FAVGUH_clean	4.86763	4.2119	867.452	526.01	0.04694
FAVHAO_clean	4.95666	4.40143	862.295	525.928	0.0502
FAVHES_clean	4.81694	4.18094	857.352	505.261	0.04476
FAVHIW_clean	4.93663	4.37848	849.419	502.92	0.04924
FAVKAP_clean	6.87609	5.10388	2567.79	2351.67	0.19234
FAVKET_clean	5.17349	2.49626	0.0	0.0	0.0
FAVZEJ_clean	3.48904	2.76185	0.0	0.0	0.0
FAWCEN01_SL	11.33231	3.33739	1542.7	1645.54	0.21844
FAWCEN02_SL	11.41572	3.43571	1579.47	1709.02	0.22608
FAWCEN03_SL	11.36441	3.15216	1520.55	1650.09	0.22012
FAWCEN_SL	11.32434	3.25363	1483.95	1565.71	0.21442
FAYPAY_clean	12.90794	5.24047	2079.17	3085.11	0.394
FAYPEC_clean	11.32938	4.75784	1856.91	2489.81	0.3039
FAYPIG_clean	11.51198	6.01308	1837.0	2474.81	0.33932
FAYPOM_clean	8.33734	7.34032	1858.77	2090.99	0.25032
FAYQAZ_clean	13.25092	5.37829	1646.23	2065.43	0.31418
FAYQED_clean	12.559	10.1499	2006.41	3759.63	0.46052
FAYQUT_clean	11.36736	8.26719	1798.91	2312.51	0.31088
FAZFET_clean	6.57316	4.4573	1649.94	998.412	0.12056
FAZPED_clean	7.63868	5.99081	827.076	502.509	0.08746
FAZRAA_charged	5.45459	4.79592	890.136	572.287	0.0624
FAZZEM_clean	5.74693	4.41081	1006.94	465.043	0.0683
FEBPUY_clean	5.08924	4.38524	1329.37	1073.6	0.07476
FEBXIV_clean	17.28638	15.74639	1488.91	5069.69	0.68538
FECCIZ_clean	4.99663	3.47947	1140.07	675.006	0.0475
FECKAA_clean	5.54178	3.96899	1244.68	1273.15	0.06636
FECWOB01_clean	4.17085	3.04516	0.0	0.0	0.02424
FECXAO_clean	5.79137	4.59346	2060.79	2082.56	0.14384
FECXES_clean	10.76463	6.58995	2250.0	2700.83	0.32818
FECXUI_clean	10.09798	5.67724	2108.94	2280.36	0.27076
FECYIX_clean	3.45236	3.37759	139.29	71.7615	0.004
FECYUJ_clean	9.54146	5.39642	2161.71	2334.79	0.25122
FECZAQ_manual	8.47974	5.36674	2239.98	2276.22	0.20196
FEDBEX_clean	5.54956	5.03901	1526.95	974.15	0.12164
FEDJUU_charged	3.91214	3.63395	262.476	176.884	0.01028
FEDKAB_clean	4.59818	2.54781	0.0	0.0	0.0
FEFCUQ_clean	8.87571	6.35025	2181.75	2804.45	0.28748
FEFDAX_clean	7.78612	6.37885	2237.8	2700.81	0.26518
FEFDEB_manual	13.10906	11.59751	2148.81	3984.59	0.44996
FEFVES_clean	4.77641	3.28141	858.445	729.981	0.04312
FEFZOF_clean	4.86334	3.89341	1353.59	759.521	0.06528
FEGNIQ_clean	7.13681	4.81158	1417.17	1230.69	0.11858
FEHCIG_manual	7.75568	7.04294	1766.89	1846.87	0.20744
FEJDEE_clean	4.71312	2.87829	0.0	0.0	0.01986
FEJDII01_clean	5.11637	4.26776	1419.39	855.278	0.0865
FEJDII_clean	5.18964	4.3206	1473.49	893.152	0.08932
FEJKEM_clean	3.45598	3.08881	0.0	0.0	0.00246
FELVEZ_clean	5.91981	2.53239	0.0	0.0	0.0
FELVID_clean	5.92914	2.52991	0.0	0.0	0.0
FELVOJ_clean	5.97797	2.59168	0.0	0.0	0.0
FELVUP_clean	5.92764	2.5305	0.0	0.0	0.0
FELWAW_clean	5.88664	2.50204	0.0	0.0	0.0
FELWEA_clean	5.96729	2.56291	0.0	0.0	0.0
FELWIE_clean	5.9068	2.50992	0.0	0.0	0.0
FELWOK_clean	5.91185	2.52303	0.0	0.0	0.0
FELWUQ_clean	5.93988	2.54332	0.0	0.0	0.0
FENROG_clean	5.38209	4.56613	2197.0	1309.45	0.13698
FENVOL_charged	6.69079	4.0118	1645.26	1281.04	0.12384
FEPQEW_clean	4.04938	2.86699	0.0	0.0	0.01832
FEQSIF_clean	9.23636	5.60978	2425.17	3135.76	0.30398
FERGUG_charged	4.79527	3.27874	676.7	509.637	0.03176
FERHAN_clean	10.23981	6.40536	1887.32	2406.92	0.3049
FERVEF_clean	4.50859	3.42442	1292.68	632.458	0.05166
FERVIJ_clean	4.83126	3.6773	1576.69	844.568	0.07322
FERVOP_clean	4.39579	3.11713	912.975	568.161	0.03678
FERVUV_clean	4.63344	3.59285	1465.98	958.291	0.06148
FERWAC_clean	4.92077	3.87767	1601.15	1124.83	0.08502
FESBEM_clean	5.39035	3.27064	1098.11	734.621	0.06304
FESTUT_clean	4.58957	3.56818	1027.4	536.749	0.04386
FEVDER_clean	4.11995	2.58697	0.0	0.0	0.0
FEVDIV_clean	4.11804	2.53303	0.0	0.0	0.0
FEVNIE_charged	12.01697	4.5426	2217.29	3069.73	0.32504
FEVNOK_clean	3.32277	2.91766	0.0	0.0	0.0024
FEVSAC_clean	4.70494	3.78141	476.841	365.832	0.02186
FEVTEF_charged	5.07389	3.19932	833.939	777.287	0.04756
FEVVIM_charged	5.22245	3.56324	990.282	822.093	0.05882
FEWGUL_clean	4.38967	3.93713	788.091	481.555	0.0365
FEWQIJ_manual	5.32147	5.14959	1266.99	540.009	0.0906
FEWQOP_clean	5.35536	5.19712	1316.54	575.993	0.09158
FEWWOV_clean	6.50134	3.77167	1831.61	1982.56	0.1058
FEWWUB_clean	13.46293	4.10343	1417.55	1688.62	0.1159
FEXCES_clean	6.14892	5.48137	1714.99	1684.25	0.13732
FEYDET_clean	5.39172	4.60807	970.725	556.007	0.06262
FEYJOJ_clean	6.25646	4.72399	2713.88	2971.24	0.21872
FEYQIK_clean	5.731	4.17822	1636.14	1258.14	0.11232
FEZCOD_charged	6.55568	3.92352	626.013	443.811	0.04444
FEZCUJ_charged	6.46053	4.06857	616.286	430.007	0.04656
FEZQEI_clean	5.828	5.10591	947.916	794.315	0.05968
FEZREJ_clean	6.80795	5.29768	2175.33	1647.85	0.17952
FEZTIP_clean	5.60935	4.76331	1538.66	1385.06	0.11458
FIBFUS_clean	4.79715	2.55839	0.0	0.0	0.0
FIBHIJ_clean	5.3367	3.42361	1017.13	787.303	0.06258
FIBKEI_clean	12.33456	6.95883	2359.67	3331.68	0.38464
FIDRIV_clean	15.99327	15.90265	1590.0	2276.65	0.39592
FIFGAE_clean	7.43152	6.20566	2555.32	2961.9	0.31458
FIFGEI_clean	16.15291	14.69313	1754.22	4249.65	0.63184
FIFGIM_clean	12.64493	7.03976	2259.31	3296.58	0.42058
FIFMIS01_clean	4.81383	4.49281	897.807	696.361	0.04736
FIFMIS_clean	4.83063	4.51142	904.932	702.157	0.0474
FIFMOX_clean	6.04512	4.24356	2064.03	2110.76	0.13794
FIFMOY_clean	4.8407	4.42587	885.228	683.342	0.04436
FIFMUD_clean	5.99897	3.96607	2069.19	2099.71	0.1274
FIFNUE01_clean	4.79076	3.93215	1772.02	1742.33	0.08388
FIFNUE_clean	4.8017	3.95118	1788.98	1753.48	0.08734
FIFPAM01_clean	4.73813	3.78761	1903.81	1848.06	0.08284
FIFPAM_clean	4.72449	3.84654	1835.28	1772.61	0.0836
FIFPOA_clean	3.89915	2.75639	0.0	0.0	0.0
FIGFOR_clean	3.72046	3.29782	481.996	219.085	0.0141
FIGQUJ_clean	4.99341	2.87726	0.0	0.0	0.02746
FIGXAU_clean	3.75003	2.82695	0.0	0.0	0.01686
FIGXEY_clean	3.78573	2.86081	0.0	0.0	0.01896
FIHFAF_clean	6.24558	4.36754	1684.06	1389.33	0.12056
FIHLOZ_clean	5.07016	2.95224	0.0	0.0	0.02878
FIHRIZ_clean	6.70189	5.92513	1721.77	1624.16	0.16096
FIHXUR_clean	3.32747	2.94879	0.0	0.0	0.00154
FIJCUX01_clean	7.34002	6.13055	1690.35	1381.84	0.18978
FIJDEI_clean	4.05285	3.32057	333.295	184.526	0.01134
FIJDIM01_clean	5.82926	5.08135	1439.46	1156.13	0.10866
FIJDIM02_clean	5.85717	5.09946	1451.86	1169.57	0.11
FIJDIM03_clean	5.87678	5.11703	1462.71	1180.32	0.11082
FIJDIM04_clean	5.91316	5.13983	1471.59	1192.0	0.11234
FIJDIM05_clean	5.94737	5.16221	1484.83	1205.81	0.1136
FIJDIM06_clean	5.98426	5.17875	1487.14	1211.05	0.11458
FIJDIM07_clean	6.01552	5.19329	1495.18	1218.56	0.11556
FIJDIM08_clean	6.03525	5.21694	1508.98	1234.1	0.1173
FIJDIM09_clean	6.04424	5.23566	1515.86	1242.13	0.11862
FIJDIM10_clean	5.79441	4.98095	1414.34	1143.94	0.1048
FIJDIM11_clean	5.83014	5.0814	1437.03	1164.66	0.10738
FIJDIM12_clean	5.8948	5.11958	1467.56	1187.74	0.11196
FIJDIM_clean	5.85157	5.09863	1453.85	1167.12	0.1047
FIJDOS_clean	11.71715	10.90932	1637.69	1342.96	0.35142
FIJDUY_clean	5.11347	3.64709	2227.36	1533.46	0.1022
FIJFEK_manual	6.92559	6.57184	1637.71	1034.68	0.18392
FIJFUA_clean	6.58892	4.46794	1514.86	1179.69	0.1241
FIJGEK_clean	4.71012	3.29398	807.809	412.637	0.03636
FIJXUR_clean	7.39108	4.72102	1125.97	750.55	0.10216
FIJYED_clean	4.73259	3.98746	910.558	478.795	0.04502
FIJZEE_clean	7.37726	6.47542	954.97	524.431	0.10352
FIKTOK_clean	3.77425	2.77068	0.0	0.0	0.0
FILYEG_clean	7.61133	5.3287	2060.1	1926.37	0.20696
FIMNIA_clean	8.67616	3.56541	1663.8	1108.04	0.17084
FIMXUW_clean	4.96245	3.57593	921.963	450.319	0.04798
FIMYUX_clean	8.65094	5.25908	1950.27	1709.3	0.21078
FIMZAE_clean	8.7496	5.24839	1775.12	1514.08	0.18268
FINQOK_clean	8.7337	4.60012	1750.26	1250.45	0.18402
FINQUQ_clean	8.681	4.51126	1734.68	1224.23	0.18326
FIPJAR_clean	5.38201	3.65359	1350.33	907.17	0.078
FIPKOG01_clean	6.5379	4.8064	1803.95	1652.79	0.1127
FIPKOG_clean	6.55849	4.8515	1861.94	1714.58	0.11726
FIPKUM_clean	6.35636	4.74684	1698.52	1623.56	0.0975
FIPWOS_clean	5.20561	3.82141	1024.48	794.033	0.05324
FIPXAF_clean	4.65881	3.97386	903.225	670.356	0.04304
FIPXEJ_clean	4.43579	3.68809	812.48	598.595	0.03118
FIQYOU_clean	4.72303	3.65899	960.906	549.054	0.04448
FIQYUA_clean	4.6258	3.62649	908.91	489.494	0.04028
FIQZAH_clean	4.65627	3.68934	924.405	477.938	0.04202
FIQZEM_clean	3.85646	2.55878	0.0	0.0	0.0
FIRMUQ_clean	6.37918	5.90394	2681.03	3333.54	0.23862
FIRNAX01_clean	7.03668	6.10812	2408.47	3352.48	0.30022
FIRNAX_clean	6.70534	6.02432	2457.86	3374.75	0.28824
