MOF	LCD	PLD	Vol_SA	Grav_SA	Void_fraction	0.0	0.1	0.2	0.30000000000000004	0.4	0.5	0.6000000000000001	0.7000000000000001	0.8	0.9
MUXJAQ02_clean	3.29247	2.59697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090702947845805	0.0022675736961451	0.0022675736961451	0.9863945578231296
MUZGAQ_clean	8.01686	3.8968	1183.75	627.153	0.10222	0.0	0.0008188460569412	0.0325018896447467	0.0507684555303603	0.0141093474426807	0.0086923658352229	0.0075585789871504	0.0054169816074577	0.0061728395061728	0.873960695389267
MUZHUL_charged	4.32673	3.84006	2034.17	1702.95	0.09142	0.0	0.0127551020408163	0.0765306122448979	0.010204081632653	0.010204081632653	0.0204081632653061	0.0051020408163265	0.0153061224489795	0.0051020408163265	0.844387755102041
MUZKAV_clean	17.45826	13.87931	1750.51	4339.51	0.54766	0.0	0.0017725947521865	0.0418892128279883	0.2090962099125364	0.2824489795918368	0.0139941690962098	0.0118483965014577	0.0053177842565597	0.0022390670553935	0.431393586005831
MUZRIJ_clean	5.19878	3.19686	1235.56	1060.88	0.05972	0.0	0.0185185185185185	0.0111111111111111	0.0141975308641975	0.0092592592592592	0.0067901234567901	0.0061728395061728	0.0049382716049382	0.0049382716049382	0.9240740740740744
MUZVUA_clean	6.29282	4.92678	1909.37	1815.05	0.17502	0.0	0.0050125313283208	0.1152882205513784	0.0317460317460317	0.0200501253132832	0.0150375939849623	0.0083542188805346	0.0066833751044277	0.0066833751044277	0.7911445279866334
NABCEA_charged	5.43965	4.08712	1374.0	1297.55	0.0789	0.0	0.0091168091168091	0.0441595441595441	0.0156695156695156	0.0133903133903133	0.0076923076923076	0.0065527065527065	0.0039886039886039	0.0068376068376068	0.8925925925925927
NABCIE_clean	3.55623	2.59798	0.0	0.0	0.0	0.001953125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9980468750000002
NABMUA01_clean	6.23732	6.06717	1569.17	1398.38	0.14814	0.0	0.0306965761511216	0.0991735537190082	0.0236127508854781	0.0141676505312868	0.0047225501770956	0.0023612750885478	0.0047225501770956	0.0070838252656434	0.8134592680047227
NABMUA_clean	6.23863	6.07262	1561.26	1394.75	0.15002	0.0	0.0306965761511216	0.0991735537190082	0.0236127508854781	0.0141676505312868	0.0047225501770956	0.0023612750885478	0.0047225501770956	0.0070838252656434	0.8134592680047227
NABNUA_clean	4.40845	2.88021	0.0	0.0	0.01948	0.0	0.0061050061050061	0.0036630036630036	0.003052503052503	0.0036630036630036	0.0048840048840048	0.003052503052503	0.0018315018315018	0.0024420024420024	0.9713064713064716
NABSEP_clean	5.22579	2.57258	0.0	0.0	0.0	0.0	0.0185185185185185	0.0196078431372548	0.008714596949891	0.0130718954248366	0.0108932461873638	0.0054466230936819	0.0065359477124183	0.0021786492374727	0.9150326797385622
NACVUI_clean	4.77526	3.80831	1235.38	1066.58	0.06634	0.0	0.0222222222222222	0.0238095238095238	0.0158730158730158	0.0015873015873015	0.0063492063492063	0.0079365079365079	0.0079365079365079	0.0079365079365079	0.9063492063492063
NACYAU_clean	9.59326	6.44061	2580.29	4388.31	0.37416	0.0	0.000344669117647	0.0592830882352941	0.2501148897058823	0.0430836397058823	0.0209099264705882	0.013671875	0.010110294117647	0.0090762867647058	0.593405330882353
NACYOG_clean	5.74941	4.06197	1095.99	749.678	0.08076	0.0	0.0174291938997821	0.0492374727668845	0.016557734204793	0.0104575163398692	0.0078431372549019	0.0052287581699346	0.0069716775599128	0.0008714596949891	0.8854030501089326
NACYUM_clean	5.55428	3.97006	979.179	706.202	0.07142	0.0	0.0196078431372549	0.042156862745098	0.0098039215686274	0.0098039215686274	0.0107843137254901	0.0058823529411764	0.0029411764705882	0.0039215686274509	0.8950980392156864
NADKEK_clean	5.31128	3.4955	473.478	316.153	0.02116	0.0	0.0	0.0046874999999999	0.015625	0.00234375	0.0070312499999999	0.0046875	0.0046875	0.00234375	0.95859375
NADNEM_clean	6.17658	3.63409	1238.94	1108.02	0.06482	0.0	0.0346666666666666	0.0136296296296296	0.0088888888888888	0.0053333333333333	0.0053333333333333	0.0088888888888888	0.0044444444444444	0.0062222222222222	0.9125925925925928
NADZEZ_clean	4.52715	3.99796	998.92	611.143	0.05006	0.0	0.0232988165680473	0.0173816568047337	0.007396449704142	0.0081360946745562	0.0062869822485207	0.007396449704142	0.0066568047337278	0.0040680473372781	0.9193786982248524
NADZID_clean	5.01289	4.70268	1235.4	788.115	0.07484	0.0	0.0365384615384615	0.023076923076923	0.0115384615384615	0.0153846153846153	0.0096153846153846	0.0076923076923076	0.0019230769230769	0.0057692307692307	0.8884615384615386
NAFRUI_clean	10.69455	2.61902	0.0	0.0	0.0	0.0	0.005859375	0.0664062499999999	0.18994140625	0.01953125	0.0058593749999999	0.0078125	0.01171875	0.0	0.6928710937500002
NAFSOF_clean	10.41333	8.31604	2269.69	5183.94	0.5271	0.0	0.0	0.0173297966401414	0.4104332449160036	0.0760389036251105	0.017683465959328	0.0145004420866489	0.0127320954907161	0.0109637488947833	0.440318302387268
NAGBUU_clean	4.53887	4.18445	718.901	411.59	0.03214	0.0	0.0153846153846153	0.0102564102564102	0.0102564102564102	0.0025641025641025	0.0	0.0102564102564102	0.0076923076923076	0.0	0.9435897435897438
NAGCAB_clean	7.89572	6.99253	1923.06	1085.96	0.24358	0.0	0.0	0.0037950664136622	0.2433739364632429	0.0313399032870172	0.0168941666156576	0.0145681581685744	0.0090591907939034	0.0074677113301095	0.6735018669278328
NAGQET_clean	6.32737	4.10631	1119.2	958.039	0.08198	0.0009259259259259	0.0055555555555555	0.048611111111111	0.0129629629629629	0.0101851851851851	0.0083333333333333	0.0064814814814814	0.0064814814814814	0.0009259259259259	0.8995370370370372
NAGQOD_clean	7.52321	5.78841	944.581	811.581	0.09602	0.0	0.0027434842249657	0.0603566529492455	0.0233196159122085	0.0054869684499314	0.0054869684499314	0.0054869684499314	0.0	0.0082304526748971	0.8888888888888891
NAHDIM_clean	9.95042	3.2912	1284.88	1460.59	0.15386	0.0017921146953405	0.0066968496510092	0.0393322014714204	0.0926240332012827	0.0144312393887945	0.0098094699113374	0.0067911714770797	0.0075457460856442	0.0032069420863987	0.8177702320316923
NAHFIO_clean	5.2589	3.87482	1322.05	1200.4	0.0766	0.0	0.0080055690915419	0.040375913679081	0.0149669335189697	0.010790114862513	0.0055690915419422	0.0083536373129133	0.0059171597633136	0.0055690915419422	0.9004524886877829
NAHFOU_clean	5.06142	2.85562	0.0	0.0	0.04088	0.0007689350249903	0.0169165705497885	0.0115340253748558	0.0061514801999231	0.0030757400999615	0.0061514801999231	0.0023068050749711	0.0038446751249519	0.0030757400999615	0.946174548250673
NAHGUB_clean	4.04117	2.88043	0.0	0.0	0.02486	0.0	0.0	0.0149999999999999	0.0066666666666666	0.01	0.0066666666666666	0.0	0.0166666666666666	0.0133333333333333	0.9316666666666668
NAHHAI_clean	6.03251	4.9946	1540.32	917.189	0.11988	0.0	0.0087912087912087	0.0714285714285714	0.0307692307692307	0.0153846153846153	0.0065934065934065	0.0087912087912087	0.0131868131868131	0.0087912087912087	0.8362637362637365
NAHNES_clean	12.52913	11.45257	2165.82	3742.25	0.43694	0.0	0.0	0.0381454066572816	0.2860905499296127	0.0942736478815676	0.0167113210117614	0.0100812860451387	0.0108078652195631	0.0081740157122746	0.5357159075428002
NAJGAH_clean	3.37262	2.70314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025252525252525	0.0025252525252525	0.9949494949494953
NAJMIV_charged	7.40421	4.16757	599.159	511.515	0.0326	0.0	0.006198347107438	0.0473730814639905	0.0103305785123966	0.0069362455726092	0.0088547815820543	0.0069362455726092	0.0035419126328217	0.0038370720188902	0.9059917355371904
NAJQUN_clean	5.34756	3.50411	1298.48	1056.26	0.08674	0.0	0.0186688311688311	0.0584415584415584	0.0137987012987013	0.0113636363636363	0.0121753246753246	0.0032467532467532	0.0056818181818181	0.0048701298701298	0.8717532467532468
NAJSUP_clean	6.289	4.7993	2246.57	1916.66	0.18262	0.0	0.016323199347072	0.1158947153642113	0.0322383187104672	0.0199959192001632	0.014282799428688	0.0118343195266272	0.01020199959192	0.008161599673536	0.771067129157315
NAJTAW_clean	6.34991	4.99732	2295.38	1981.94	0.19272	0.0	0.0109890109890109	0.1216640502354787	0.0376766091051805	0.0259026687598116	0.0172684458398743	0.0086342229199372	0.0117739403453689	0.0062794348508634	0.7598116169544743
NAJTEA_clean	5.94588	4.33133	2112.75	1723.5	0.15816	0.0	0.02040399918384	0.0967149561314017	0.0281575188736992	0.0175474392981024	0.0126504794939808	0.0118343195266272	0.0073454397061824	0.0073454397061824	0.7980004080799838
NAKLIW_clean	5.07535	4.01579	1982.66	1710.57	0.10326	0.0	0.011204481792717	0.0541549953314658	0.0233426704014939	0.0205415499533146	0.0102707749766573	0.0140056022408963	0.0093370681605975	0.0065359477124183	0.850606909430439
NAKNUK_clean	4.24436	2.58254	0.0	0.0	0.0	0.0	0.0041152263374485	0.0020576131687242	0.0027434842249657	0.0034293552812071	0.0006858710562414	0.0027434842249657	0.0013717421124828	0.0034293552812071	0.9794238683127574
NALWOO_clean	9.16164	8.79623	1526.46	1487.26	0.24202	0.0	0.0034702139965297	0.05320994794679	0.1590514748409485	0.0138808559861191	0.0086755349913244	0.0098322729901677	0.0028918449971081	0.0075187969924812	0.7414690572585312
NALYEG_clean	13.12266	12.88152	1402.28	890.843	0.36144	0.0	0.0	0.0329218106995884	0.2386831275720165	0.0792181069958847	0.0123456790123456	0.0102880658436214	0.0061728395061728	0.0041152263374485	0.6162551440329219
NAMDUD_clean	16.03481	3.9849	1935.07	2508.49	0.2773	0.0	0.0136549840691852	0.0634956759217114	0.142580791989076	0.0497269003186163	0.0191169776968593	0.002730996813837	0.0081929904415111	0.0163859808830223	0.6841147018661813
NAMZIL_clean	4.91078	3.33595	1113.55	290.749	0.05288	0.0	0.0	0.0272331154684095	0.0239651416122004	0.0141612200435729	0.0119825708061002	0.0119825708061002	0.0152505446623093	0.0021786492374727	0.8932461873638345
NANMAS_charged	5.70219	2.45962	0.0	0.0	0.0	0.0	0.0109739368998628	0.0	0.0164609053497942	0.0	0.0	0.0	0.0	0.0	0.9725651577503432
NANMEW_clean	7.12956	3.30498	793.932	572.79	0.05464	0.0	0.0082962962962962	0.0234074074074074	0.0106666666666666	0.0059259259259259	0.0106666666666666	0.0059259259259259	0.0	0.0	0.9351111111111112
NANNAU_clean	4.84074	2.72589	0.0	0.0	0.0	0.0032753842277651	0.0080624842529604	0.0042831947593852	0.0042831947593852	0.0032753842277651	0.0025195263290501	0.0027714789619551	0.00100781053162	0.00151171579743	0.9690098261526836
NANNEY_clean	4.84708	2.74228	0.0	0.0	0.0	0.0027714789619551	0.0090702947845804	0.0042831947593852	0.00151171579743	0.0032753842277651	0.0035273368606701	0.0040312421264802	0.0025195263290501	0.001763668430335	0.9672461577223485
NANTII_clean	10.0936	8.00204	2302.67	3711.47	0.47896	0.0	0.0	0.0009451795841209	0.3597589792060492	0.1234640831758034	0.0179584120982986	0.0172495274102079	0.0092155009451795	0.0070888468809073	0.464319470699433
NANYUX01_charged	5.58104	2.57256	0.0	0.0	0.0	0.0	0.029040404040404	0.0202020202020201	0.0126262626262626	0.0025252525252525	0.0063131313131313	0.0037878787878787	0.0037878787878787	0.0063131313131313	0.9154040404040408
NANYUX02_charged	5.55295	2.60354	0.0	0.0	0.0	0.0	0.0265151515151515	0.0202020202020201	0.0126262626262626	0.0037878787878787	0.0063131313131313	0.0025252525252525	0.0063131313131313	0.0037878787878787	0.917929292929293
NANYUX03_clean	5.54429	4.75767	2073.98	1991.6	0.15732	0.0	0.0	0.1041666666666666	0.0404040404040404	0.0202020202020202	0.0126262626262626	0.0075757575757575	0.0138888888888888	0.0063131313131313	0.7948232323232325
NANYUX_charged	4.35841	3.42866	904.631	706.157	0.03642	0.0012626262626262	0.0101010101010101	0.0132575757575757	0.0075757575757575	0.0025252525252525	0.0088383838383838	0.0063131313131313	0.005050505050505	0.0025252525252525	0.9425505050505052
NANZOS_clean	4.989	3.27825	671.899	266.549	0.03424	0.0	0.009765625	0.0087890624999999	0.0166015625	0.0078125	0.0156249999999999	0.00390625	0.0	0.001953125	0.9355468750000002
NAPNEA_clean	6.09623	3.46864	646.378	664.795	0.0272	0.0005925925925925	0.0234074074074074	0.0071111111111111	0.0088888888888888	0.0071111111111111	0.0071111111111111	0.0053333333333333	0.0071111111111111	0.0094814814814814	0.923851851851852
NAPZOV_clean	5.15523	4.10902	1180.94	800.351	0.06258	0.0	0.0259740259740259	0.0173160173160173	0.0155844155844155	0.0086580086580086	0.0069264069264069	0.006060606060606	0.0095238095238095	0.0034632034632034	0.9064935064935068
NAPZUB_clean	4.37202	3.24993	743.781	478.848	0.02924	0.0	0.0114285714285714	0.0114285714285714	0.0038095238095238	0.0076190476190476	0.0038095238095238	0.0057142857142857	0.0038095238095238	0.0019047619047619	0.9504761904761908
NAQLAT_clean	6.1178	3.53855	1238.54	997.013	0.07518	0.0009523809523809	0.0314285714285714	0.0247619047619047	0.008095238095238	0.0114285714285714	0.0071428571428571	0.0076190476190476	0.0038095238095238	0.0042857142857142	0.9004761904761907
NAQQED_clean	8.84631	4.18602	2384.55	2052.13	0.26558	0.0	0.0	0.0348639455782312	0.1928854875283447	0.026360544217687	0.0218253968253968	0.0167233560090703	0.0116213151927437	0.0130385487528344	0.6826814058956917
NAQQIH_clean	8.86151	4.15241	2394.28	2734.69	0.26366	0.0	0.0	0.0408163265306122	0.1889172335600907	0.0269274376417233	0.0209750566893423	0.0136054421768707	0.014172335600907	0.0104875283446712	0.6840986394557824
NAQQON_clean	9.07609	4.33235	2392.53	2364.57	0.27754	0.0	0.0	0.0266439909297052	0.2124433106575964	0.0328798185941043	0.0198412698412698	0.018140589569161	0.0127551020408163	0.0093537414965986	0.6679421768707484
NAQQUT_clean	9.01357	4.32605	2394.33	2384.24	0.27318	0.0	0.0	0.0289115646258503	0.2073412698412699	0.0357142857142857	0.0187074829931972	0.0175736961451247	0.0147392290249433	0.0076530612244897	0.6693594104308391
NAQRAA_clean	8.82176	4.19423	2390.15	2208.61	0.26698	0.0	0.0	0.0320294784580498	0.1984126984126984	0.0276360544217687	0.0215419501133786	0.0170068027210884	0.0116213151927437	0.01218820861678	0.6795634920634922
NAQREE_clean	8.85655	4.22407	2400.1	2218.28	0.26968	0.0	0.0	0.0311791383219954	0.2005385487528345	0.028344671201814	0.022392290249433	0.0158730158730158	0.0136054421768707	0.0096371882086167	0.6784297052154196
NARHAR_charged	4.01368	2.47763	0.0	0.0	0.0	0.0	0.0015873015873015	0.0042328042328042	0.0015873015873015	0.001058201058201	0.0005291005291005	0.001058201058201	0.0015873015873015	0.0005291005291005	0.987830687830688
NARHEV_charged	3.98415	2.51933	0.0	0.0	0.0	0.0	0.0027777777777777	0.0011111111111111	0.0027777777777777	0.0027777777777777	0.0011111111111111	0.0011111111111111	0.0	0.0005555555555555	0.987777777777778
NARMUR_clean	3.85567	3.41897	389.497	186.509	0.01304	0.0	0.0	0.006060606060606	0.004040404040404	0.008080808080808	0.002020202020202	0.002020202020202	0.004040404040404	0.002020202020202	0.971717171717172
NARNAY_clean	3.7797	3.35693	349.13	159.813	0.01108	0.0	0.0	0.006060606060606	0.002020202020202	0.006060606060606	0.006060606060606	0.0	0.002020202020202	0.002020202020202	0.975757575757576
NARNEC_clean	3.76052	3.36439	373.502	168.975	0.01088	0.0	0.0	0.006060606060606	0.002020202020202	0.006060606060606	0.002020202020202	0.004040404040404	0.002020202020202	0.002020202020202	0.975757575757576
NARNIG_clean	3.7044	3.30001	278.258	118.819	0.00902	0.0	0.0	0.004040404040404	0.004040404040404	0.002020202020202	0.006060606060606	0.002020202020202	0.002020202020202	0.002020202020202	0.977777777777778
NARNOM_clean	3.67086	3.25949	262.57	111.069	0.00872	0.0	0.0	0.004040404040404	0.002020202020202	0.004040404040404	0.006060606060606	0.002020202020202	0.002020202020202	0.002020202020202	0.977777777777778
NARNUS_clean	3.65845	3.2533	256.731	107.462	0.00854	0.0	0.0	0.004040404040404	0.002020202020202	0.004040404040404	0.002020202020202	0.006060606060606	0.0	0.004040404040404	0.977777777777778
NARPAA_clean	3.73505	3.32608	311.347	137.523	0.01016	0.0	0.0	0.006060606060606	0.002020202020202	0.004040404040404	0.006060606060606	0.002020202020202	0.0	0.002020202020202	0.977777777777778
NARPEE_clean	3.71114	3.3033	294.074	128.199	0.00964	0.0	0.0	0.004040404040404	0.004040404040404	0.002020202020202	0.006060606060606	0.004040404040404	0.0	0.002020202020202	0.977777777777778
NARPOO_clean	4.62788	3.52973	843.318	435.514	0.03748	0.0	0.0095238095238095	0.0122448979591836	0.0163265306122449	0.0108843537414966	0.0081632653061224	0.0054421768707483	0.0054421768707483	0.0027210884353741	0.9292517006802724
NARPUU_clean	4.57962	3.51552	799.931	406.871	0.03534	0.0	0.0095238095238095	0.0122448979591836	0.0122448979591836	0.0136054421768707	0.0068027210884353	0.0081632653061224	0.0040816326530612	0.0027210884353741	0.9306122448979596
NARTUX_clean	5.01316	2.44331	0.0	0.0	0.0	0.0	0.0066964285714285	0.0078124999999999	0.0044642857142857	0.0022321428571428	0.0055803571428571	0.0022321428571428	0.0	0.0033482142857142	0.9676339285714288
NARVUA_clean	3.82973	3.39571	386.762	182.059	0.0125	0.0	0.0	0.006060606060606	0.004040404040404	0.006060606060606	0.004040404040404	0.002020202020202	0.004040404040404	0.002020202020202	0.971717171717172
NASMEB_clean	3.41738	2.56917	0.0	0.0	0.0	0.0	0.0	0.0	0.0015384615384615	0.0	0.0046153846153846	0.0015384615384615	0.0015384615384615	0.0015384615384615	0.9892307692307696
NASMIF_clean	3.41553	2.56004	0.0	0.0	0.0	0.0	0.0	0.0	0.0046153846153846	0.0	0.0015384615384615	0.0	0.0	0.0015384615384615	0.9923076923076926
NASREH_clean	7.10434	4.41446	2677.63	3200.8	0.19488	0.0	0.0020408163265306	0.120408163265306	0.0540816326530612	0.0346938775510204	0.0224489795918367	0.0081632653061224	0.0081632653061224	0.0040816326530612	0.745918367346939
NASRIL_clean	7.12232	4.94837	2555.45	3000.08	0.227	0.0	0.0030612244897959	0.1275510204081632	0.0551020408163265	0.0224489795918367	0.0244897959183673	0.0132653061224489	0.0204081632653061	0.0204081632653061	0.7132653061224492
NASROR_clean	13.45228	4.98216	2009.71	2589.42	0.3154	0.0	0.0057532495205625	0.0701044108246324	0.1745152354570637	0.0585979117835073	0.0129980822501598	0.012571915619007	0.0070317494140208	0.0059663328361389	0.6524611122949076
NATFAS_clean	6.53453	3.93626	1795.33	1331.86	0.11982	0.0	0.0064641241111829	0.0788623141564317	0.0271493212669683	0.0109890109890109	0.0168067226890756	0.0109890109890109	0.0084033613445378	0.0071105365223012	0.8332255979314805
NATHOH_ion_b	5.49352	3.97351	1371.77	631.217	0.07382	0.0	0.0005767012687427	0.0383506343713956	0.0311418685121107	0.0149942329873125	0.0074971164936562	0.0063437139561707	0.0046136101499423	0.0051903114186851	0.8912918108419842
NATHUO_clean	7.56745	6.68911	1845.26	1714.71	0.17826	0.0	0.0	0.0463980463980463	0.1156898656898657	0.021062271062271	0.0134310134310134	0.0122100122100122	0.0054945054945054	0.0061050061050061	0.7796092796092798
NATKIF_clean	17.00982	12.93858	1893.86	5482.09	0.607	0.0	0.0006574004507888	0.0108940646130728	0.2841848234410218	0.2910405709992487	0.0191585274229902	0.0131480090157776	0.0097670924117205	0.0071374906085649	0.3640120210368145
NATKOL_clean	7.96067	5.75072	2787.03	4005.25	0.28682	0.0	0.0	0.1216264204545454	0.1287286931818182	0.0276988636363636	0.0163352272727272	0.0102982954545454	0.0120738636363636	0.0120738636363636	0.6711647727272728
NATNOM_charged	4.69305	2.45656	0.0	0.0	0.0	0.0	0.0161030595813204	0.0144927536231884	0.0171765968867418	0.0021470746108427	0.0021470746108427	0.0021470746108427	0.0085882984433709	0.003220611916264	0.9339774557165864
NATXIR_clean	3.61932	3.17484	376.992	163.91	0.01136	0.0	0.0	0.0086580086580086	0.0021645021645021	0.0021645021645021	0.0108225108225108	0.0021645021645021	0.0021645021645021	0.0043290043290043	0.9675324675324678
NAVCAO_clean	5.32066	2.64099	0.0	0.0	0.0	0.0	0.0112114606041731	0.0130800373715353	0.0149486141388975	0.0018685767673621	0.0093428838368109	0.0018685767673621	0.0037371535347243	0.0037371535347243	0.94020554344441
NAVFUM_clean	3.89875	2.74655	0.0	0.0	0.0	0.0	0.0048019207683073	0.0084033613445378	0.0	0.0048019207683073	0.0096038415366146	0.0024009603841536	0.0120048019207683	0.0048019207683073	0.953181272509004
NAVJAW01_clean	11.39615	10.64646	1598.81	1365.18	0.32804	0.0	0.0	0.0399999999999999	0.2696296296296297	0.0266666666666666	0.0103703703703703	0.0088888888888888	0.0118518518518518	0.0029629629629629	0.6296296296296298
NAVJAW_clean	11.35149	10.97665	1545.66	1315.19	0.33736	0.0	0.0	0.0429629629629629	0.2814814814814815	0.0237037037037037	0.0133333333333333	0.0088888888888888	0.0014814814814814	0.0074074074074074	0.6207407407407409
NAVLIG_clean	4.05904	3.742	612.499	526.997	0.02334	0.0017301038062283	0.0103806228373702	0.0017301038062283	0.0	0.0017301038062283	0.0069204152249134	0.0034602076124567	0.0034602076124567	0.0069204152249134	0.9636678200692044
NAWDUN_clean	7.40097	5.49968	2191.19	2600.4	0.20364	0.0	0.0068990559186637	0.1212781408859839	0.0515613652868554	0.0174291938997821	0.0148874364560638	0.0116194625998547	0.0076252723311546	0.0083514887436456	0.7603485838779958
NAWHOL_clean	4.98803	2.84048	0.0	0.0	0.04086	0.0	0.007716049382716	0.0108024691358024	0.0138888888888888	0.0092592592592592	0.0061728395061728	0.0092592592592592	0.0046296296296296	0.0030864197530864	0.9351851851851852
NAWKII_clean	5.87047	3.9227	1775.66	1873.16	0.10494	0.0	0.017094017094017	0.0628205128205127	0.0243589743589743	0.0149572649572649	0.0106837606837606	0.0081196581196581	0.0094017094017094	0.0128205128205128	0.83974358974359
NAWWUG_clean	5.71546	4.10727	1875.08	1686.2	0.10846	0.0	0.0083333333333333	0.0608333333333333	0.03	0.01	0.0116666666666666	0.0083333333333333	0.0066666666666666	0.0066666666666666	0.8575000000000002
NAWXER_clean	9.09863	5.59872	2960.69	4452.34	0.3405	0.0	0.0	0.1141215106732347	0.1697865353037767	0.0308702791461412	0.0249589490968801	0.0213464696223316	0.0141215106732348	0.0095238095238095	0.6152709359605912
NAXKOO02_clean	3.34841	2.90732	0.0	0.0	0.00378	0.0	0.0	0.0	0.0023809523809523	0.0071428571428571	0.0047619047619047	0.0047619047619047	0.0	0.0047619047619047	0.9761904761904764
NAXKOO_clean	7.154	7.00039	1622.9	1372.21	0.1855	0.0	0.0368589743589743	0.1217948717948717	0.0288461538461538	0.0032051282051282	0.0064102564102564	0.0096153846153846	0.0096153846153846	0.0064102564102564	0.7772435897435899
NAXLII_clean	5.86925	5.28522	1174.17	954.224	0.0808	0.0	0.0086538461538461	0.0471153846153846	0.0115384615384615	0.010576923076923	0.0096153846153846	0.0038461538461538	0.0038461538461538	0.0038461538461538	0.9009615384615388
NAYGUR_clean	7.6924	7.0244	2421.08	3246.09	0.28048	0.0	0.0	0.0533769063180827	0.1764705882352941	0.0261437908496732	0.0196078431372548	0.0098039215686274	0.0076252723311546	0.0098039215686274	0.6971677559912857
NAYMOQ_clean	4.042	3.49537	419.272	346.584	0.01668	0.0	0.0	0.0069444444444444	0.0052083333333333	0.0086805555555555	0.0069444444444444	0.0086805555555555	0.0052083333333333	0.0034722222222222	0.9548611111111112
NAYNIK_clean	5.90297	3.81726	1038.17	603.286	0.0666	0.0	0.0	0.0176470588235294	0.0423529411764705	0.0105882352941176	0.0070588235294117	0.0047058823529411	0.008235294117647	0.0047058823529411	0.9047058823529414
NAYPIM_clean	5.76963	3.48376	1312.19	779.481	0.08796	0.0192043895747599	0.0493827160493827	0.0137174211248285	0.0137174211248285	0.0137174211248285	0.0027434842249657	0.0041152263374485	0.0054869684499314	0.0	0.8779149519890262
NAYXOC_clean	8.15867	4.39162	1948.86	1756.08	0.19404	0.0	0.0043209876543209	0.1104938271604937	0.0604938271604938	0.0179012345679012	0.0074074074074074	0.0098765432098765	0.0049382716049382	0.0043209876543209	0.7802469135802472
NAYZOE_clean	15.82314	6.52553	2303.02	4616.02	0.51288	0.0	0.0	0.0128215665324237	0.3723185666146134	0.1033122380208761	0.0207117613216076	0.0128215665324237	0.0095339853702638	0.0088764691378318	0.4596038464699599
NAYZUK_SL	9.49894	7.59757	1249.69	935.82	0.1526	0.0	0.0035633300939423	0.0932944606413993	0.036281179138322	0.0116618075801749	0.0077745383867832	0.0077745383867832	0.0103660511823777	0.0051830255911888	0.8241010689990285
NAZZEV_clean	9.68562	8.04863	1735.43	1701.24	0.28214	0.0	0.0034509803921568	0.0793725490196078	0.1813333333333333	0.0156862745098039	0.0134901960784313	0.0087843137254901	0.0078431372549019	0.0065882352941176	0.683450980392157
nchem.2258-s3_clean	11.60468	9.32321	2450.36	4469.92	0.42918	0.0	0.0012957563977972	0.0546377281071158	0.2680056149443905	0.0826044703595724	0.0142533203757693	0.0174927113702623	0.0077745383867832	0.0092862541842133	0.5446496058740958
ncomms11831_ncomms11831-s2_clean	4.88753	3.53737	531.966	338.743	0.02562	0.009090909090909	0.0082644628099173	0.0016528925619834	0.0	0.0049586776859504	0.0049586776859504	0.0016528925619834	0.0082644628099173	0.0033057851239669	0.9578512396694217
ncomms11831_ncomms11831-s3_clean	4.53043	4.08038	531.008	340.241	0.02406	0.0049586776859504	0.0066115702479338	0.0082644628099173	0.0049586776859504	0.0016528925619834	0.0033057851239669	0.0033057851239669	0.0016528925619834	0.0016528925619834	0.9636363636363638
ncomms7350-s2_clean	6.32642	5.9567	1370.05	898.777	0.1276	0.0	0.0047619047619047	0.0874149659863945	0.019047619047619	0.0122448979591836	0.0068027210884353	0.0068027210884353	0.0047619047619047	0.0074829931972789	0.8506802721088438
NDAIAH_clean	6.63827	3.41985	1357.77	879.163	0.09626	0.0	0.0	0.0617283950617283	0.0185185185185185	0.0185185185185185	0.015432098765432	0.0123456790123456	0.0	0.0061728395061728	0.867283950617284
NEBNOZ_clean	6.01321	5.05928	1318.4	1157.78	0.11338	0.0	0.009861932938856	0.0717948717948717	0.0173570019723865	0.0086785009861932	0.0031558185404339	0.0086785009861932	0.0086785009861932	0.0071005917159763	0.8646942800788956
NECZAY_clean	4.68391	2.82081	0.0	0.0	0.01654	0.0006961364427427	0.0146188652975983	0.0097459101983988	0.0083536373129133	0.0027845457709711	0.0083536373129133	0.0048729550991994	0.0027845457709711	0.0041768186564566	0.9436129481378354
NEDJAJ_clean	5.22097	2.98806	0.0	0.0	0.05002	0.0	0.0	0.0351043643263757	0.0290955091714105	0.0166561248155176	0.0113851992409867	0.0113851992409867	0.0082226438962681	0.0067467847353995	0.8814041745730552
NEDMEP_clean	4.8267	2.86336	0.0	0.0	0.05346	0.0	0.0095238095238095	0.0214285714285714	0.0095238095238095	0.0166666666666666	0.0119047619047618	0.0047619047619047	0.0071428571428571	0.0071428571428571	0.911904761904762
NEDVOJ_charged	5.96101	4.69934	2021.08	2199.89	0.15978	0.0	0.006060606060606	0.1015151515151514	0.0299242424242424	0.0136363636363636	0.0128787878787878	0.0068181818181818	0.009090909090909	0.0068181818181818	0.813257575757576
NEDVUP_clean	7.10231	5.27516	2234.64	2530.22	0.22448	0.0	0.0013888888888888	0.1072916666666666	0.0868055555555555	0.0180555555555555	0.0145833333333333	0.0114583333333333	0.0131944444444444	0.0076388888888888	0.7395833333333335
